INFO:root:T=1646229580.7907686 | domain=GLOBAL | msg=opto-cyto-reactors cod git id =5bd4dd78ac6acb02da07ca9952f93ca036c8ab53
INFO:root:T= 1646229585.400775| Pinching front valves
INFO:root:T= 1646229748.691004 | received turbidity readings for turbi set 2: R5= 127.0 R6= 139.0 R7= 184.0 R8= 144.0
INFO:root:T= 1646229748.701004 | computed average of 6 turbidity readings after excluding 0 highest {1: 128.16666666666666, 2: 126.16666666666667, 3: 106.33333333333333, 4: 155.16666666666666, 5: 127.16666666666667, 6: 142.0, 7: 185.66666666666666, 8: 141.5}
INFO:root:T= 1646229748.711004 | applied calibration on turbidity readings average {1: 0.4296183307245238, 2: 0.34545165349574436, 3: 0.2904648499209692, 4: 0.5319743561315131, 5: 0.3386881901631611, 6: 0.49410511351526853, 7: 0.6989396190688772, 8: 0.4469137096007971}
INFO:root:T= 1646229748.721004 | asked for command Valve B1 OFF
INFO:root:T= 1646229748.731004 | finished for command Valve B1 OFF
INFO:root:T= 1646229748.731004 | asked for command Valve B2 OFF
INFO:root:T= 1646229748.741004 | finished for command Valve B2 OFF
INFO:root:T= 1646229748.741004 | asked for command Valve B3 OFF
INFO:root:T= 1646229748.751004 | finished for command Valve B3 OFF
INFO:root:T= 1646229748.751004 | asked for command Valve F1 OFF
WARNING:root:useless (state already as asked) command asked Valve F1 OFF, so not doing it
INFO:root:T= 1646229748.751004 | asked for command Valve F2 OFF
WARNING:root:useless (state already as asked) command asked Valve F2 OFF, so not doing it
INFO:root:T= 1646229748.751004 | asked for command Valve F3 OFF
WARNING:root:useless (state already as asked) command asked Valve F3 OFF, so not doing it
INFO:root:T= 1646229748.751004 | asked for command Valve F4 OFF
WARNING:root:useless (state already as asked) command asked Valve F4 OFF, so not doing it
INFO:root:T= 1646229748.761004 | asked for command Valve F5 OFF
WARNING:root:useless (state already as asked) command asked Valve F5 OFF, so not doing it
INFO:root:T= 1646229748.761004 | asked for command Valve F6 OFF
WARNING:root:useless (state already as asked) command asked Valve F6 OFF, so not doing it
INFO:root:T= 1646229748.761004 | asked for command Valve F7 OFF
WARNING:root:useless (state already as asked) command asked Valve F7 OFF, so not doing it
INFO:root:T= 1646229748.761004 | asked for command Valve F8 OFF
WARNING:root:useless (state already as asked) command asked Valve F8 OFF, so not doing it
INFO:root:T= 1646229748.761004 | sending request gotobin to the ot2
INFO:root:T= 1646229748.821004 | Finished request gotobin to the ot2
INFO:root:T= 1646229748.821004 | asked for opening Pump H1 for duration 12.000000 seconds
INFO:root:T= 1646229748.821004 | asked for command Pump H1 ON
INFO:root:T= 1646229748.831004 | finished for command Pump H1 ON
INFO:root:T= 1646229748.831004 | asked for opening Pump H2 for duration 12.000000 seconds
INFO:root:T= 1646229748.831004 | asked for command Pump H2 ON
INFO:root:T= 1646229748.841004 | finished for command Pump H2 ON
INFO:root:T= 1646229748.841004 | asked for opening Pump H3 for duration 12.000000 seconds
INFO:root:T= 1646229748.841004 | asked for command Pump H3 ON
INFO:root:T= 1646229748.851004 | finished for command Pump H3 ON
INFO:root:T= 1646229748.851004 | asked for opening Pump H4 for duration 12.000000 seconds
INFO:root:T= 1646229748.851004 | asked for command Pump H4 ON
INFO:root:T= 1646229748.861004 | finished for command Pump H4 ON
INFO:root:T= 1646229748.861004 | asked for opening Pump H5 for duration 12.000000 seconds
INFO:root:T= 1646229748.861004 | asked for command Pump H5 ON
INFO:root:T= 1646229748.871004 | finished for command Pump H5 ON
INFO:root:T= 1646229748.871004 | asked for opening Pump H6 for duration 12.000000 seconds
INFO:root:T= 1646229748.871004 | asked for command Pump H6 ON
INFO:root:T= 1646229748.881004 | finished for command Pump H6 ON
INFO:root:T= 1646229748.881004 | asked for opening Pump H7 for duration 12.000000 seconds
INFO:root:T= 1646229748.881004 | asked for command Pump H7 ON
INFO:root:T= 1646229748.891004 | finished for command Pump H7 ON
INFO:root:T= 1646229748.891004 | asked for opening Pump H8 for duration 12.000000 seconds
INFO:root:T= 1646229748.891004 | asked for command Pump H8 ON
INFO:root:T= 1646229748.901004 | finished for command Pump H8 ON
INFO:root:T= 1646229760.831021 | asked for command Pump H1 OFF
INFO:root:T= 1646229760.841021 | finished for command Pump H1 OFF
INFO:root:T= 1646229760.851021 | asked for command Pump H2 OFF
INFO:root:T= 1646229760.861021 | asked for command Pump H3 OFF
INFO:root:T= 1646229760.861021 | asked for command Pump H4 OFF
INFO:root:T= 1646229760.861021 | finished for command Pump H2 OFF
INFO:root:T= 1646229760.871021 | finished for command Pump H3 OFF
INFO:root:T= 1646229760.881021 | asked for command Pump H5 OFF
INFO:root:T= 1646229760.881021 | finished for command Pump H4 OFF
INFO:root:T= 1646229760.891021 | asked for command Pump H6 OFF
INFO:root:T= 1646229760.891021 | asked for command Pump H7 OFF
INFO:root:T= 1646229760.891021 | finished for command Pump H5 OFF
INFO:root:T= 1646229760.901021 | finished for command Pump H6 OFF
INFO:root:T= 1646229760.911021 | asked for command Pump H8 OFF
INFO:root:T= 1646229760.911021 | finished for command Pump H7 OFF
INFO:root:T= 1646229760.921021 | finished for command Pump H8 OFF
INFO:root:T= 1646229760.921021 | sending request blink/2 to the ot2
INFO:root:T= 1646229761.931022 | Finished request blink/2 to the ot2
INFO:root:T= 1646229761.931022 | sending request blink/3 to the ot2
INFO:root:T= 1646229763.431024 | Finished request blink/3 to the ot2
INFO:root:T= 1646229778.071045 | asked for LEDs duty history all_reactors from time 0.000000
INFO:root:T= 1646229779.1310463| Starting to check events
INFO:root:T= 1646229779.1310463| Starting to check events of reactor id 1
INFO:root:T= 1646229779.1310463| Starting to check events of reactor id 2
INFO:root:T= 1646229779.1310463| Starting to check events of reactor id 3
INFO:root:T= 1646229779.1310463| Starting to check events of reactor id 4
INFO:root:T= 1646229779.1310463| Starting to check events of reactor id 5
INFO:root:T= 1646229779.1310463| Starting to check events of reactor id 6
INFO:root:T= 1646229779.1310463| Starting to check events of reactor id 7
INFO:root:T= 1646229779.1310463| Starting to check events of reactor id 8
INFO:root:T= 1646229832.031120 | sending request blink/1 to the ot2
INFO:root:T= 1646229832.541121 | Finished request blink/1 to the ot2
INFO:root:T= 1646229832.541121 | asked for command Valve B1 ON
WARNING:root:reading Valve B1 state not successful, trying again
