INFO:root:T=1654247786.1105118 | domain=GLOBAL | msg=opto-cyto-reactors cod git id =5bd4dd78ac6acb02da07ca9952f93ca036c8ab53
INFO:root:T= 1654247800.110531| Pinching front valves
INFO:root:T= 1654247888.520655 | computed average of 6 turbidity readings after excluding 0 highest {1: 189.5, 2: 169.5, 3: 139.5, 4: 178.33333333333334, 5: 181.16666666666666, 6: 172.33333333333334, 7: 244.33333333333334, 8: 151.5}
INFO:root:T= 1654247888.540655 | applied calibration on turbidity readings average {1: 0.7480168791657613, 2: 0.5969060089703975, 3: 0.5116349426199758, 4: 0.6480027722322634, 5: 0.6465949345146633, 6: 0.656053431919311, 7: 0.9339789132523215, 8: 0.5059927269576656}
INFO:root:T= 1654247888.550655 | asked for command Valve B1 OFF
INFO:root:T= 1654247888.560655 | finished for command Valve B1 OFF
INFO:root:T= 1654247888.560655 | asked for command Valve B2 OFF
INFO:root:T= 1654247888.570655 | finished for command Valve B2 OFF
INFO:root:T= 1654247888.570655 | asked for command Valve B3 OFF
INFO:root:T= 1654247888.580655 | finished for command Valve B3 OFF
INFO:root:T= 1654247888.580655 | asked for command Valve F1 OFF
WARNING:root:useless (state already as asked) command asked Valve F1 OFF, so not doing it
INFO:root:T= 1654247888.580655 | asked for command Valve F5 OFF
WARNING:root:useless (state already as asked) command asked Valve F5 OFF, so not doing it
INFO:root:T= 1654247888.580655 | asked for command Valve F2 OFF
WARNING:root:useless (state already as asked) command asked Valve F2 OFF, so not doing it
INFO:root:T= 1654247888.580655 | asked for command Valve F3 OFF
WARNING:root:useless (state already as asked) command asked Valve F3 OFF, so not doing it
INFO:root:T= 1654247888.580655 | asked for command Valve F4 OFF
WARNING:root:useless (state already as asked) command asked Valve F4 OFF, so not doing it
INFO:root:T= 1654247888.590655 | asked for command Valve F6 OFF
WARNING:root:useless (state already as asked) command asked Valve F6 OFF, so not doing it
INFO:root:T= 1654247888.590655 | asked for command Valve F7 OFF
WARNING:root:useless (state already as asked) command asked Valve F7 OFF, so not doing it
INFO:root:T= 1654247888.590655 | asked for command Valve F8 OFF
WARNING:root:useless (state already as asked) command asked Valve F8 OFF, so not doing it
INFO:root:T= 1654247888.590655 | sending request gotobin to the ot2
INFO:root:T= 1654247888.640655 | Finished request gotobin to the ot2
INFO:root:T= 1654247888.640655 | asked for opening Pump H1 for duration 12.000000 seconds
INFO:root:T= 1654247888.640655 | asked for command Pump H1 ON
INFO:root:T= 1654247888.660655 | finished for command Pump H1 ON
INFO:root:T= 1654247888.660655 | asked for opening Pump H5 for duration 12.000000 seconds
INFO:root:T= 1654247888.660655 | asked for command Pump H5 ON
INFO:root:T= 1654247888.670655 | finished for command Pump H5 ON
INFO:root:T= 1654247888.670655 | asked for opening Pump H2 for duration 12.000000 seconds
INFO:root:T= 1654247888.670655 | asked for command Pump H2 ON
INFO:root:T= 1654247888.680655 | finished for command Pump H2 ON
INFO:root:T= 1654247888.680655 | asked for opening Pump H3 for duration 12.000000 seconds
INFO:root:T= 1654247888.680655 | asked for command Pump H3 ON
INFO:root:T= 1654247888.690655 | finished for command Pump H3 ON
INFO:root:T= 1654247888.690655 | asked for opening Pump H4 for duration 12.000000 seconds
INFO:root:T= 1654247888.690655 | asked for command Pump H4 ON
INFO:root:T= 1654247888.700656 | finished for command Pump H4 ON
INFO:root:T= 1654247888.700656 | asked for opening Pump H6 for duration 12.000000 seconds
INFO:root:T= 1654247888.700656 | asked for command Pump H6 ON
INFO:root:T= 1654247888.710655 | finished for command Pump H6 ON
INFO:root:T= 1654247888.710655 | asked for opening Pump H7 for duration 12.000000 seconds
INFO:root:T= 1654247888.710655 | asked for command Pump H7 ON
INFO:root:T= 1654247888.720656 | finished for command Pump H7 ON
INFO:root:T= 1654247888.720656 | asked for opening Pump H8 for duration 12.000000 seconds
INFO:root:T= 1654247888.720656 | asked for command Pump H8 ON
INFO:root:T= 1654247888.730655 | finished for command Pump H8 ON
INFO:root:T= 1654247900.670672 | asked for command Pump H1 OFF
INFO:root:T= 1654247900.670672 | asked for command Pump H5 OFF
INFO:root:T= 1654247900.680672 | finished for command Pump H1 OFF
INFO:root:T= 1654247900.680672 | finished for command Pump H5 OFF
INFO:root:T= 1654247900.690672 | asked for command Pump H2 OFF
INFO:root:T= 1654247900.700672 | finished for command Pump H2 OFF
INFO:root:T= 1654247900.710672 | asked for command Pump H3 OFF
INFO:root:T= 1654247900.710672 | asked for command Pump H4 OFF
INFO:root:T= 1654247900.720672 | asked for command Pump H7 OFF
INFO:root:T= 1654247900.720672 | asked for command Pump H6 OFF
INFO:root:T= 1654247900.720672 | finished for command Pump H4 OFF
INFO:root:T= 1654247900.720672 | finished for command Pump H3 OFF
INFO:root:T= 1654247900.730672 | finished for command Pump H7 OFF
INFO:root:T= 1654247900.740672 | asked for command Pump H8 OFF
INFO:root:T= 1654247900.740672 | finished for command Pump H6 OFF
INFO:root:T= 1654247900.750672 | finished for command Pump H8 OFF
INFO:root:T= 1654247900.750672 | sending request blink/2 to the ot2
INFO:root:T= 1654247901.750674 | Finished request blink/2 to the ot2
INFO:root:T= 1654247901.750674 | asked for opening Pump L1 for duration 3.000000 seconds
INFO:root:T= 1654247901.750674 | asked for command Pump L1 ON
INFO:root:T= 1654247901.770674 | finished for command Pump L1 ON
INFO:root:T= 1654247901.770674 | asked for opening Pump L5 for duration 3.000000 seconds
INFO:root:T= 1654247901.770674 | asked for command Pump L5 ON
INFO:root:T= 1654247901.780674 | finished for command Pump L5 ON
INFO:root:T= 1654247901.780674 | asked for opening Pump L2 for duration 3.000000 seconds
INFO:root:T= 1654247901.780674 | asked for command Pump L2 ON
INFO:root:T= 1654247901.790674 | finished for command Pump L2 ON
INFO:root:T= 1654247901.790674 | asked for opening Pump L4 for duration 3.000000 seconds
INFO:root:T= 1654247901.790674 | asked for command Pump L4 ON
INFO:root:T= 1654247901.800674 | finished for command Pump L4 ON
INFO:root:T= 1654247901.800674 | asked for opening Pump L6 for duration 3.000000 seconds
INFO:root:T= 1654247901.800674 | asked for command Pump L6 ON
INFO:root:T= 1654247901.810674 | finished for command Pump L6 ON
INFO:root:T= 1654247901.810674 | asked for opening Pump L7 for duration 3.000000 seconds
INFO:root:T= 1654247901.810674 | asked for command Pump L7 ON
INFO:root:T= 1654247901.820674 | finished for command Pump L7 ON
INFO:root:T= 1654247901.820674 | asked for opening Pump L8 for duration 3.000000 seconds
INFO:root:T= 1654247901.820674 | asked for command Pump L8 ON
INFO:root:T= 1654247901.830674 | finished for command Pump L8 ON
INFO:root:T= 1654247904.780678 | asked for command Pump L1 OFF
INFO:root:T= 1654247904.790678 | asked for command Pump L5 OFF
INFO:root:T= 1654247904.790678 | asked for command Pump L2 OFF
INFO:root:T= 1654247904.790678 | finished for command Pump L1 OFF
INFO:root:T= 1654247904.800678 | finished for command Pump L5 OFF
INFO:root:T= 1654247904.800678 | finished for command Pump L2 OFF
INFO:root:T= 1654247904.810678 | asked for command Pump L4 OFF
INFO:root:T= 1654247904.820678 | asked for command Pump L7 OFF
INFO:root:T= 1654247904.820678 | asked for command Pump L6 OFF
INFO:root:T= 1654247904.820678 | finished for command Pump L4 OFF
INFO:root:T= 1654247904.830678 | finished for command Pump L7 OFF
INFO:root:T= 1654247904.830678 | finished for command Pump L6 OFF
INFO:root:T= 1654247904.840678 | asked for command Pump L8 OFF
INFO:root:T= 1654247904.850678 | finished for command Pump L8 OFF
INFO:root:T= 1654247904.850678 | sending request blink/3 to the ot2
INFO:root:T= 1654247906.340680 | Finished request blink/3 to the ot2
INFO:root:T= 1654247913.090689 | asked for LEDs duty history all_reactors from time 0.000000
INFO:root:T= 1654247914.130691| Starting to check events
INFO:root:T= 1654247914.130691| Starting to check events of reactor id 1
INFO:root:T= 1654247914.130691| Starting to check events of reactor id 5
INFO:root:T= 1654247914.130691| Starting to check events of reactor id 2
INFO:root:T= 1654247914.130691| Starting to check events of reactor id 3
INFO:root:T= 1654247914.130691| Starting to check events of reactor id 4
INFO:root:T= 1654247914.130691| Starting to check events of reactor id 6
INFO:root:T= 1654247914.130691| Starting to check events of reactor id 7
INFO:root:T= 1654247914.130691| Starting to check events of reactor id 8
INFO:root:T= 1654247974.830776 | sending request blink/1 to the ot2
INFO:root:T= 1654247975.340777 | Finished request blink/1 to the ot2
INFO:root:T= 1654247975.340777 | asked for command Valve B1 ON
WARNING:root:reading Valve B1 state not successful, trying again
INFO:root:T= 1654247981.380785 | finished for command Valve B1 ON
INFO:root:T= 1654247981.380785 | asked for command Valve B2 ON
INFO:root:T= 1654247981.390785 | finished for command Valve B2 ON
INFO:root:T= 1654247981.390785 | asked for command Valve B3 ON
INFO:root:T= 1654247981.400785 | finished for command Valve B3 ON
INFO:root:T= 1654247981.400785 | asked for turbidity readings for turbi sets {1, 2}
INFO:root:T= 1654247982.490787 | received turbidity readings for turbi set 1: R1= 186.0 R2= 173.0 R3= 138.0 R4= 176.0
INFO:root:T= 1654247983.590788 | received turbidity readings for turbi set 2: R5= 184.0 R6= 167.0 R7= 243.0 R8= 151.0
INFO:root:T= 1654247988.680795 | received turbidity readings for turbi set 1: R1= 186.0 R2= 167.0 R3= 135.0 R4= 172.0
INFO:root:T= 1654247989.770797 | received turbidity readings for turbi set 2: R5= 178.0 R6= 167.0 R7= 243.0 R8= 157.0
INFO:root:T= 1654247994.890804 | received turbidity readings for turbi set 1: R1= 184.0 R2= 167.0 R3= 138.0 R4= 175.0
INFO:root:T= 1654247996.000806 | received turbidity readings for turbi set 2: R5= 178.0 R6= 166.0 R7= 239.0 R8= 151.0
INFO:root:T= 1654248001.080813 | received turbidity readings for turbi set 1: R1= 183.0 R2= 171.0 R3= 141.0 R4= 173.0
INFO:root:T= 1654248002.180814 | received turbidity readings for turbi set 2: R5= 182.0 R6= 171.0 R7= 241.0 R8= 151.0
INFO:root:T= 1654248007.290821 | received turbidity readings for turbi set 1: R1= 187.0 R2= 172.0 R3= 135.0 R4= 173.0
INFO:root:T= 1654248008.320823 | received turbidity readings for turbi set 2: R5= 180.0 R6= 169.0 R7= 243.0 R8= 152.0
INFO:root:T= 1654248013.420830 | received turbidity readings for turbi set 1: R1= 187.0 R2= 167.0 R3= 139.0 R4= 175.0
INFO:root:T= 1654248014.520832 | received turbidity readings for turbi set 2: R5= 183.0 R6= 169.0 R7= 239.0 R8= 154.0
INFO:root:T= 1654248014.530832 | computed average of 6 turbidity readings after excluding 0 highest {1: 185.5, 2: 169.5, 3: 137.66666666666666, 4: 174.0, 5: 180.83333333333334, 6: 168.16666666666666, 7: 241.33333333333334, 8: 152.66666666666666}
INFO:root:T= 1654248014.540832 | applied calibration on turbidity readings average {1: 0.7306466469744946, 2: 0.5969060089703975, 3: 0.5008574913668618, 4: 0.6274917691571775, 5: 0.6449927379595994, 6: 0.6355801959664902, 7: 0.9234036954655096, 8: 0.5126296911129851}
INFO:root:T= 1654248014.550832 | asked for command Valve B1 OFF
INFO:root:T= 1654248014.560832 | finished for command Valve B1 OFF
INFO:root:T= 1654248014.560832 | asked for command Valve B2 OFF
INFO:root:T= 1654248014.570832 | finished for command Valve B2 OFF
INFO:root:T= 1654248014.570832 | asked for command Valve B3 OFF
INFO:root:T= 1654248014.580832 | finished for command Valve B3 OFF
INFO:root:T= 1654248014.580832 | asked for command Valve F1 OFF
WARNING:root:useless (state already as asked) command asked Valve F1 OFF, so not doing it
INFO:root:T= 1654248014.580832 | asked for command Valve F5 OFF
WARNING:root:useless (state already as asked) command asked Valve F5 OFF, so not doing it
INFO:root:T= 1654248014.580832 | asked for command Valve F2 OFF
WARNING:root:useless (state already as asked) command asked Valve F2 OFF, so not doing it
INFO:root:T= 1654248014.580832 | asked for command Valve F3 OFF
WARNING:root:useless (state already as asked) command asked Valve F3 OFF, so not doing it
INFO:root:T= 1654248014.590832 | asked for command Valve F4 OFF
WARNING:root:useless (state already as asked) command asked Valve F4 OFF, so not doing it
INFO:root:T= 1654248014.590832 | asked for command Valve F6 OFF
WARNING:root:useless (state already as asked) command asked Valve F6 OFF, so not doing it
INFO:root:T= 1654248014.590832 | asked for command Valve F7 OFF
WARNING:root:useless (state already as asked) command asked Valve F7 OFF, so not doing it
INFO:root:T= 1654248014.590832 | asked for command Valve F8 OFF
WARNING:root:useless (state already as asked) command asked Valve F8 OFF, so not doing it
INFO:root:T= 1654248014.590832 | sending request gotobin to the ot2
INFO:root:T= 1654248014.650832 | Finished request gotobin to the ot2
INFO:root:T= 1654248014.650832 | asked for opening Pump H1 for duration 12.000000 seconds
INFO:root:T= 1654248014.650832 | asked for command Pump H1 ON
INFO:root:T= 1654248014.670832 | finished for command Pump H1 ON
INFO:root:T= 1654248014.670832 | asked for opening Pump H5 for duration 12.000000 seconds
INFO:root:T= 1654248014.670832 | asked for command Pump H5 ON
INFO:root:T= 1654248014.680832 | finished for command Pump H5 ON
INFO:root:T= 1654248014.680832 | asked for opening Pump H2 for duration 12.000000 seconds
INFO:root:T= 1654248014.680832 | asked for command Pump H2 ON
INFO:root:T= 1654248014.690832 | finished for command Pump H2 ON
INFO:root:T= 1654248014.690832 | asked for opening Pump H4 for duration 12.000000 seconds
INFO:root:T= 1654248014.690832 | asked for command Pump H4 ON
INFO:root:T= 1654248014.700832 | finished for command Pump H4 ON
INFO:root:T= 1654248014.700832 | asked for opening Pump H6 for duration 12.000000 seconds
INFO:root:T= 1654248014.700832 | asked for command Pump H6 ON
INFO:root:T= 1654248014.710832 | finished for command Pump H6 ON
INFO:root:T= 1654248014.710832 | asked for opening Pump H7 for duration 12.000000 seconds
INFO:root:T= 1654248014.710832 | asked for command Pump H7 ON
INFO:root:T= 1654248014.720832 | finished for command Pump H7 ON
INFO:root:T= 1654248014.720832 | asked for opening Pump H8 for duration 12.000000 seconds
INFO:root:T= 1654248014.720832 | asked for command Pump H8 ON
INFO:root:T= 1654248014.730832 | finished for command Pump H8 ON
INFO:root:T= 1654248026.680849 | asked for command Pump H1 OFF
INFO:root:T= 1654248026.690849 | asked for command Pump H2 OFF
INFO:root:T= 1654248026.690849 | asked for command Pump H5 OFF
INFO:root:T= 1654248026.690849 | finished for command Pump H1 OFF
INFO:root:T= 1654248026.700849 | finished for command Pump H2 OFF
INFO:root:T= 1654248026.710849 | asked for command Pump H4 OFF
INFO:root:T= 1654248026.710849 | finished for command Pump H5 OFF
INFO:root:T= 1654248026.720849 | asked for command Pump H6 OFF
INFO:root:T= 1654248026.720849 | asked for command Pump H7 OFF
INFO:root:T= 1654248026.720849 | finished for command Pump H4 OFF
INFO:root:T= 1654248026.730849 | finished for command Pump H6 OFF
INFO:root:T= 1654248026.740849 | asked for command Pump H8 OFF
INFO:root:T= 1654248026.740849 | finished for command Pump H7 OFF
INFO:root:T= 1654248026.750849 | finished for command Pump H8 OFF
INFO:root:T= 1654248026.750849 | sending request blink/2 to the ot2
INFO:root:T= 1654248027.750850 | Finished request blink/2 to the ot2
INFO:root:T= 1654248027.750850 | asked for opening Pump L1 for duration 3.000000 seconds
INFO:root:T= 1654248027.750850 | asked for command Pump L1 ON
INFO:root:T= 1654248027.760850 | finished for command Pump L1 ON
INFO:root:T= 1654248027.760850 | asked for opening Pump L5 for duration 3.000000 seconds
INFO:root:T= 1654248027.760850 | asked for command Pump L5 ON
INFO:root:T= 1654248027.770850 | finished for command Pump L5 ON
INFO:root:T= 1654248027.770850 | asked for opening Pump L2 for duration 3.000000 seconds
INFO:root:T= 1654248027.770850 | asked for command Pump L2 ON
INFO:root:T= 1654248027.780850 | finished for command Pump L2 ON
INFO:root:T= 1654248027.780850 | asked for opening Pump L4 for duration 3.000000 seconds
INFO:root:T= 1654248027.780850 | asked for command Pump L4 ON
INFO:root:T= 1654248027.790850 | finished for command Pump L4 ON
INFO:root:T= 1654248027.790850 | asked for opening Pump L6 for duration 3.000000 seconds
INFO:root:T= 1654248027.790850 | asked for command Pump L6 ON
INFO:root:T= 1654248027.800850 | finished for command Pump L6 ON
INFO:root:T= 1654248027.800850 | asked for opening Pump L7 for duration 3.000000 seconds
INFO:root:T= 1654248027.800850 | asked for command Pump L7 ON
INFO:root:T= 1654248027.810850 | finished for command Pump L7 ON
INFO:root:T= 1654248027.810850 | asked for opening Pump L8 for duration 3.000000 seconds
INFO:root:T= 1654248027.810850 | asked for command Pump L8 ON
INFO:root:T= 1654248027.820850 | finished for command Pump L8 ON
INFO:root:T= 1654248030.760854 | asked for command Pump L1 OFF
INFO:root:T= 1654248030.770854 | finished for command Pump L1 OFF
INFO:root:T= 1654248030.780854 | asked for command Pump L5 OFF
INFO:root:T= 1654248030.790854 | finished for command Pump L5 OFF
INFO:root:T= 1654248030.800854 | asked for command Pump L2 OFF
INFO:root:T= 1654248030.800854 | asked for command Pump L4 OFF
INFO:root:T= 1654248030.810854 | asked for command Pump L6 OFF
INFO:root:T= 1654248030.810854 | asked for command Pump L7 OFF
INFO:root:T= 1654248030.810854 | finished for command Pump L4 OFF
INFO:root:T= 1654248030.810854 | finished for command Pump L2 OFF
INFO:root:T= 1654248030.820854 | finished for command Pump L6 OFF
INFO:root:T= 1654248030.830854 | asked for command Pump L8 OFF
INFO:root:T= 1654248030.830854 | finished for command Pump L7 OFF
INFO:root:T= 1654248030.840855 | finished for command Pump L8 OFF
INFO:root:T= 1654248030.840855 | sending request blink/3 to the ot2
INFO:root:T= 1654248032.320857 | Finished request blink/3 to the ot2
INFO:root:T= 1654248035.380861| We passed time of a scheduled sec measure
INFO:root:T= 1654248037.240864 | sending request gotobin to the ot2
INFO:root:T= 1654248037.290864 | Finished request gotobin to the ot2
INFO:root:T= 1654248037.290864 | asked for command Valve F1 ON
INFO:root:T= 1654248037.300864 | finished for command Valve F1 ON
INFO:root:T= 1654248037.300864 | asked for command Valve F5 ON
INFO:root:T= 1654248037.310864 | finished for command Valve F5 ON
INFO:root:T= 1654248037.310864 | asked for command Valve F2 ON
INFO:root:T= 1654248037.320863 | finished for command Valve F2 ON
INFO:root:T= 1654248037.320863 | asked for command Valve F3 ON
INFO:root:T= 1654248037.330864 | finished for command Valve F3 ON
INFO:root:T= 1654248037.330864 | asked for command Valve F4 ON
INFO:root:T= 1654248037.340863 | finished for command Valve F4 ON
INFO:root:T= 1654248037.340863 | asked for command Valve F6 ON
INFO:root:T= 1654248037.350864 | finished for command Valve F6 ON
INFO:root:T= 1654248037.350864 | asked for command Valve F7 ON
INFO:root:T= 1654248037.360863 | finished for command Valve F7 ON
INFO:root:T= 1654248037.360863 | asked for command Valve F8 ON
INFO:root:T= 1654248037.370864 | finished for command Valve F8 ON
INFO:root:T= 1654248037.370864 | asked for opening Pump H1 for duration 9.073697 seconds
INFO:root:T= 1654248037.370864 | asked for command Pump H1 ON
INFO:root:T= 1654248037.380863 | finished for command Pump H1 ON
INFO:root:T= 1654248037.380863 | asked for opening Pump H5 for duration 13.413177 seconds
INFO:root:T= 1654248037.380863 | asked for command Pump H5 ON
INFO:root:T= 1654248037.390864 | finished for command Pump H5 ON
INFO:root:T= 1654248037.390864 | asked for opening Pump H2 for duration 12.489754 seconds
INFO:root:T= 1654248037.390864 | asked for command Pump H2 ON
INFO:root:T= 1654248037.400863 | finished for command Pump H2 ON
INFO:root:T= 1654248037.400863 | asked for opening Pump H3 for duration 9.918698 seconds
INFO:root:T= 1654248037.400863 | asked for command Pump H3 ON
INFO:root:T= 1654248037.410864 | finished for command Pump H3 ON
INFO:root:T= 1654248037.410864 | asked for opening Pump H4 for duration 9.850014 seconds
INFO:root:T= 1654248037.410864 | asked for command Pump H4 ON
INFO:root:T= 1654248037.420864 | finished for command Pump H4 ON
INFO:root:T= 1654248037.420864 | asked for opening Pump H6 for duration 12.242122 seconds
INFO:root:T= 1654248037.420864 | asked for command Pump H6 ON
INFO:root:T= 1654248037.430864 | finished for command Pump H6 ON
INFO:root:T= 1654248037.430864 | asked for opening Pump H7 for duration 7.710537 seconds
INFO:root:T= 1654248037.430864 | asked for command Pump H7 ON
INFO:root:T= 1654248037.440864 | finished for command Pump H7 ON
INFO:root:T= 1654248037.440864 | asked for opening Pump H8 for duration 11.397384 seconds
INFO:root:T= 1654248037.440864 | asked for command Pump H8 ON
INFO:root:T= 1654248037.450864 | finished for command Pump H8 ON
INFO:root:T= 1654248045.160875 | asked for command Pump H7 OFF
INFO:root:T= 1654248045.170875 | finished for command Pump H7 OFF
INFO:root:T= 1654248046.460876 | asked for command Pump H1 OFF
INFO:root:T= 1654248046.470876 | finished for command Pump H1 OFF
INFO:root:T= 1654248047.280878 | asked for command Pump H4 OFF
INFO:root:T= 1654248047.290877 | finished for command Pump H4 OFF
INFO:root:T= 1654248047.330878 | asked for command Pump H3 OFF
INFO:root:T= 1654248047.340878 | finished for command Pump H3 OFF
INFO:root:T= 1654248048.850880 | asked for command Pump H8 OFF
INFO:root:T= 1654248048.860880 | finished for command Pump H8 OFF
INFO:root:T= 1654248049.680881 | asked for command Pump H6 OFF
INFO:root:T= 1654248049.690881 | finished for command Pump H6 OFF
INFO:root:T= 1654248049.890881 | asked for command Pump H2 OFF
INFO:root:T= 1654248049.900881 | finished for command Pump H2 OFF
INFO:root:T= 1654248050.810882 | asked for command Pump H5 OFF
INFO:root:T= 1654248050.820882 | finished for command Pump H5 OFF
INFO:root:T= 1654248050.820882 | sending request shakeit to the ot2
INFO:root:T= 1654248054.930888 | Finished request shakeit to the ot2
INFO:root:T= 1654248054.930888 | sending request move_to/cytoplate/1 to the ot2
INFO:root:T= 1654248056.810891 | Finished request move_to/cytoplate/1 to the ot2
INFO:root:T= 1654248056.810891 | sending request move_to/sampling_metal_3/1 to the ot2
INFO:root:T= 1654248058.610893 | Finished request move_to/sampling_metal_3/1 to the ot2
INFO:root:T= 1654248058.610893 | asked for opening Pump H1 for duration 0.750000 seconds
INFO:root:T= 1654248058.610893 | asked for command Pump H1 ON
INFO:root:T= 1654248058.620893 | finished for command Pump H1 ON
INFO:root:T= 1654248058.620893 | asked for opening Pump H5 for duration 0.750000 seconds
INFO:root:T= 1654248058.620893 | asked for command Pump H5 ON
INFO:root:T= 1654248058.630893 | finished for command Pump H5 ON
INFO:root:T= 1654248058.630893 | asked for opening Pump H2 for duration 0.750000 seconds
INFO:root:T= 1654248058.630893 | asked for command Pump H2 ON
INFO:root:T= 1654248058.640893 | finished for command Pump H2 ON
INFO:root:T= 1654248058.640893 | asked for opening Pump H3 for duration 0.750000 seconds
INFO:root:T= 1654248058.640893 | asked for command Pump H3 ON
INFO:root:T= 1654248058.650893 | finished for command Pump H3 ON
INFO:root:T= 1654248058.650893 | asked for opening Pump H4 for duration 0.750000 seconds
INFO:root:T= 1654248058.650893 | asked for command Pump H4 ON
INFO:root:T= 1654248058.660893 | finished for command Pump H4 ON
INFO:root:T= 1654248058.660893 | asked for opening Pump H6 for duration 0.750000 seconds
INFO:root:T= 1654248058.660893 | asked for command Pump H6 ON
INFO:root:T= 1654248058.670893 | finished for command Pump H6 ON
INFO:root:T= 1654248058.670893 | asked for opening Pump H7 for duration 0.750000 seconds
INFO:root:T= 1654248058.670893 | asked for command Pump H7 ON
INFO:root:T= 1654248058.680893 | finished for command Pump H7 ON
INFO:root:T= 1654248058.680893 | asked for opening Pump H8 for duration 0.750000 seconds
INFO:root:T= 1654248058.680893 | asked for command Pump H8 ON
INFO:root:T= 1654248058.690893 | finished for command Pump H8 ON
INFO:root:T= 1654248059.370894 | asked for command Pump H1 OFF
