INFO:root:T=1671109965.1394057 | domain=GLOBAL | msg=opto-cyto-reactors cod git id =5bd4dd78ac6acb02da07ca9952f93ca036c8ab53
INFO:root:T= 1671109979.859426| Pinching front valves
INFO:root:T= 1671110886.340696 | finished for command Valve B4 ON
INFO:root:T= 1671110896.310709 | asked for command Valve B1 OFF
INFO:root:T= 1671110896.320709 | asked for command Valve B2 OFF
INFO:root:T= 1671110896.320709 | finished for command Valve B1 OFF
INFO:root:T= 1671110896.330709 | finished for command Valve B2 OFF
INFO:root:T= 1671110896.340709 | asked for command Valve B3 OFF
INFO:root:T= 1671110896.340709 | asked for command Valve B4 OFF
INFO:root:T= 1671110896.350709 | finished for command Valve B3 OFF
INFO:root:T= 1671110896.360709 | finished for command Valve B4 OFF
INFO:root:T= 1671110908.660727| Started an input pumps priming sequence
INFO:root:T= 1671110914.830735 | asked for opening Pump L1 for duration 6.000000 seconds
INFO:root:T= 1671110914.830735 | asked for command Pump L1 ON
INFO:root:T= 1671110914.850735 | finished for command Pump L1 ON
INFO:root:T= 1671110914.850735 | asked for opening Pump L2 for duration 6.000000 seconds
INFO:root:T= 1671110914.850735 | asked for command Pump L2 ON
INFO:root:T= 1671110914.860735 | finished for command Pump L2 ON
INFO:root:T= 1671110914.860735 | asked for opening Pump L3 for duration 6.000000 seconds
INFO:root:T= 1671110914.860735 | asked for command Pump L3 ON
INFO:root:T= 1671110914.870735 | finished for command Pump L3 ON
INFO:root:T= 1671110914.870735 | asked for opening Pump L4 for duration 6.000000 seconds
INFO:root:T= 1671110914.870735 | asked for command Pump L4 ON
INFO:root:T= 1671110914.880735 | finished for command Pump L4 ON
INFO:root:T= 1671110914.880735 | asked for opening Pump L5 for duration 6.000000 seconds
INFO:root:T= 1671110914.880735 | asked for command Pump L5 ON
INFO:root:T= 1671110914.890735 | finished for command Pump L5 ON
INFO:root:T= 1671110914.890735 | asked for opening Pump L6 for duration 6.000000 seconds
INFO:root:T= 1671110914.890735 | asked for command Pump L6 ON
INFO:root:T= 1671110914.900735 | finished for command Pump L6 ON
INFO:root:T= 1671110914.900735 | asked for opening Pump L7 for duration 6.000000 seconds
INFO:root:T= 1671110914.900735 | asked for command Pump L7 ON
INFO:root:T= 1671110914.910736 | finished for command Pump L7 ON
INFO:root:T= 1671110914.910736 | asked for opening Pump L8 for duration 6.000000 seconds
INFO:root:T= 1671110914.910736 | asked for command Pump L8 ON
INFO:root:T= 1671110914.920736 | finished for command Pump L8 ON
INFO:root:T= 1671110920.850744 | asked for command Pump L1 OFF
INFO:root:T= 1671110920.860744 | finished for command Pump L1 OFF
INFO:root:T= 1671110920.870744 | asked for command Pump L3 OFF
INFO:root:T= 1671110920.870744 | asked for command Pump L2 OFF
INFO:root:T= 1671110920.880744 | asked for command Pump L4 OFF
INFO:root:T= 1671110920.880744 | finished for command Pump L3 OFF
INFO:root:T= 1671110920.880744 | finished for command Pump L2 OFF
INFO:root:T= 1671110920.900744 | asked for command Pump L5 OFF
INFO:root:T= 1671110920.900744 | asked for command Pump L6 OFF
INFO:root:T= 1671110920.900744 | finished for command Pump L4 OFF
INFO:root:T= 1671110920.910744 | asked for command Pump L7 OFF
INFO:root:T= 1671110920.910744 | finished for command Pump L5 OFF
INFO:root:T= 1671110920.920744 | finished for command Pump L7 OFF
INFO:root:T= 1671110920.920744 | finished for command Pump L6 OFF
INFO:root:T= 1671110920.930744 | asked for command Pump L8 OFF
INFO:root:T= 1671110920.940744 | finished for command Pump L8 OFF
INFO:root:T= 1671110925.120750 | asked for opening Pump L1 for duration 6.000000 seconds
INFO:root:T= 1671110925.120750 | asked for command Pump L1 ON
INFO:root:T= 1671110925.130750 | finished for command Pump L1 ON
INFO:root:T= 1671110925.130750 | asked for opening Pump L2 for duration 6.000000 seconds
INFO:root:T= 1671110925.130750 | asked for command Pump L2 ON
INFO:root:T= 1671110925.140750 | finished for command Pump L2 ON
INFO:root:T= 1671110925.140750 | asked for opening Pump L3 for duration 6.000000 seconds
INFO:root:T= 1671110925.140750 | asked for command Pump L3 ON
INFO:root:T= 1671110925.150750 | finished for command Pump L3 ON
INFO:root:T= 1671110925.150750 | asked for opening Pump L4 for duration 6.000000 seconds
INFO:root:T= 1671110925.150750 | asked for command Pump L4 ON
INFO:root:T= 1671110925.160750 | finished for command Pump L4 ON
INFO:root:T= 1671110925.160750 | asked for opening Pump L5 for duration 6.000000 seconds
INFO:root:T= 1671110925.160750 | asked for command Pump L5 ON
INFO:root:T= 1671110925.170750 | finished for command Pump L5 ON
INFO:root:T= 1671110925.170750 | asked for opening Pump L6 for duration 6.000000 seconds
INFO:root:T= 1671110925.170750 | asked for command Pump L6 ON
INFO:root:T= 1671110925.180750 | finished for command Pump L6 ON
INFO:root:T= 1671110925.180750 | asked for opening Pump L7 for duration 6.000000 seconds
INFO:root:T= 1671110925.180750 | asked for command Pump L7 ON
INFO:root:T= 1671110925.190750 | finished for command Pump L7 ON
INFO:root:T= 1671110925.190750 | asked for opening Pump L8 for duration 6.000000 seconds
INFO:root:T= 1671110925.190750 | asked for command Pump L8 ON
INFO:root:T= 1671110925.200750 | finished for command Pump L8 ON
INFO:root:T= 1671110931.130758 | asked for command Pump L1 OFF
INFO:root:T= 1671110931.140758 | finished for command Pump L1 OFF
INFO:root:T= 1671110931.150758 | asked for command Pump L2 OFF
INFO:root:T= 1671110931.150758 | asked for command Pump L3 OFF
INFO:root:T= 1671110931.160758 | asked for command Pump L4 OFF
INFO:root:T= 1671110931.160758 | finished for command Pump L3 OFF
INFO:root:T= 1671110931.160758 | finished for command Pump L2 OFF
INFO:root:T= 1671110931.180758 | asked for command Pump L5 OFF
INFO:root:T= 1671110931.180758 | asked for command Pump L6 OFF
INFO:root:T= 1671110931.180758 | finished for command Pump L4 OFF
INFO:root:T= 1671110931.190758 | asked for command Pump L7 OFF
INFO:root:T= 1671110931.190758 | finished for command Pump L5 OFF
INFO:root:T= 1671110931.200758 | finished for command Pump L7 OFF
INFO:root:T= 1671110931.200758 | finished for command Pump L6 OFF
INFO:root:T= 1671110931.210758 | asked for command Pump L8 OFF
INFO:root:T= 1671110931.220758 | finished for command Pump L8 OFF
INFO:root:T= 1671110933.870762 | asked for opening Pump L1 for duration 6.000000 seconds
INFO:root:T= 1671110933.870762 | asked for command Pump L1 ON
INFO:root:T= 1671110933.880762 | finished for command Pump L1 ON
INFO:root:T= 1671110933.880762 | asked for opening Pump L2 for duration 6.000000 seconds
INFO:root:T= 1671110933.880762 | asked for command Pump L2 ON
INFO:root:T= 1671110933.890762 | finished for command Pump L2 ON
INFO:root:T= 1671110933.890762 | asked for opening Pump L3 for duration 6.000000 seconds
INFO:root:T= 1671110933.890762 | asked for command Pump L3 ON
INFO:root:T= 1671110933.900762 | finished for command Pump L3 ON
INFO:root:T= 1671110933.900762 | asked for opening Pump L4 for duration 6.000000 seconds
INFO:root:T= 1671110933.900762 | asked for command Pump L4 ON
INFO:root:T= 1671110933.910762 | finished for command Pump L4 ON
INFO:root:T= 1671110933.910762 | asked for opening Pump L5 for duration 6.000000 seconds
INFO:root:T= 1671110933.910762 | asked for command Pump L5 ON
INFO:root:T= 1671110933.920762 | finished for command Pump L5 ON
INFO:root:T= 1671110933.920762 | asked for opening Pump L6 for duration 6.000000 seconds
INFO:root:T= 1671110933.920762 | asked for command Pump L6 ON
INFO:root:T= 1671110933.930762 | finished for command Pump L6 ON
INFO:root:T= 1671110933.930762 | asked for opening Pump L7 for duration 6.000000 seconds
INFO:root:T= 1671110933.930762 | asked for command Pump L7 ON
INFO:root:T= 1671110933.940762 | finished for command Pump L7 ON
INFO:root:T= 1671110933.940762 | asked for opening Pump L8 for duration 6.000000 seconds
INFO:root:T= 1671110933.940762 | asked for command Pump L8 ON
INFO:root:T= 1671110933.950762 | finished for command Pump L8 ON
INFO:root:T= 1671110939.880770 | asked for command Pump L1 OFF
INFO:root:T= 1671110939.890770 | finished for command Pump L1 OFF
INFO:root:T= 1671110939.900770 | asked for command Pump L3 OFF
INFO:root:T= 1671110939.900770 | asked for command Pump L2 OFF
INFO:root:T= 1671110939.910770 | asked for command Pump L4 OFF
INFO:root:T= 1671110939.910770 | finished for command Pump L3 OFF
INFO:root:T= 1671110939.910770 | finished for command Pump L2 OFF
INFO:root:T= 1671110939.920771 | finished for command Pump L4 OFF
INFO:root:T= 1671110939.930770 | asked for command Pump L5 OFF
INFO:root:T= 1671110939.930770 | asked for command Pump L6 OFF
INFO:root:T= 1671110939.940771 | finished for command Pump L6 OFF
INFO:root:T= 1671110939.940771 | finished for command Pump L5 OFF
INFO:root:T= 1671110939.950770 | asked for command Pump L8 OFF
INFO:root:T= 1671110939.950770 | asked for command Pump L7 OFF
INFO:root:T= 1671110939.960771 | finished for command Pump L7 OFF
INFO:root:T= 1671110939.960771 | finished for command Pump L8 OFF
INFO:root:T= 1671110945.080778 | asked for opening Pump L1 for duration 6.000000 seconds
INFO:root:T= 1671110945.080778 | asked for command Pump L1 ON
INFO:root:T= 1671110945.100778 | finished for command Pump L1 ON
INFO:root:T= 1671110945.100778 | asked for opening Pump L2 for duration 6.000000 seconds
INFO:root:T= 1671110945.100778 | asked for command Pump L2 ON
INFO:root:T= 1671110945.110778 | finished for command Pump L2 ON
INFO:root:T= 1671110945.110778 | asked for opening Pump L3 for duration 6.000000 seconds
INFO:root:T= 1671110945.110778 | asked for command Pump L3 ON
INFO:root:T= 1671110945.120778 | finished for command Pump L3 ON
INFO:root:T= 1671110945.120778 | asked for opening Pump L4 for duration 6.000000 seconds
INFO:root:T= 1671110945.120778 | asked for command Pump L4 ON
INFO:root:T= 1671110945.130778 | finished for command Pump L4 ON
INFO:root:T= 1671110945.130778 | asked for opening Pump L5 for duration 6.000000 seconds
INFO:root:T= 1671110945.130778 | asked for command Pump L5 ON
INFO:root:T= 1671110945.140778 | finished for command Pump L5 ON
INFO:root:T= 1671110945.140778 | asked for opening Pump L6 for duration 6.000000 seconds
INFO:root:T= 1671110945.140778 | asked for command Pump L6 ON
INFO:root:T= 1671110945.150778 | finished for command Pump L6 ON
INFO:root:T= 1671110945.150778 | asked for opening Pump L7 for duration 6.000000 seconds
INFO:root:T= 1671110945.150778 | asked for command Pump L7 ON
INFO:root:T= 1671110945.160778 | finished for command Pump L7 ON
INFO:root:T= 1671110945.160778 | asked for opening Pump L8 for duration 6.000000 seconds
INFO:root:T= 1671110945.160778 | asked for command Pump L8 ON
INFO:root:T= 1671110945.170778 | finished for command Pump L8 ON
INFO:root:T= 1671110951.100786 | asked for command Pump L1 OFF
INFO:root:T= 1671110951.110786 | finished for command Pump L1 OFF
INFO:root:T= 1671110951.120786 | asked for command Pump L2 OFF
INFO:root:T= 1671110951.130786 | asked for command Pump L4 OFF
INFO:root:T= 1671110951.130786 | asked for command Pump L3 OFF
INFO:root:T= 1671110951.130786 | finished for command Pump L2 OFF
INFO:root:T= 1671110951.150786 | asked for command Pump L5 OFF
INFO:root:T= 1671110951.150786 | asked for command Pump L6 OFF
INFO:root:T= 1671110951.150786 | finished for command Pump L4 OFF
INFO:root:T= 1671110951.150786 | finished for command Pump L3 OFF
INFO:root:T= 1671110951.160786 | asked for command Pump L7 OFF
INFO:root:T= 1671110951.170786 | finished for command Pump L6 OFF
INFO:root:T= 1671110951.170786 | finished for command Pump L7 OFF
INFO:root:T= 1671110951.170786 | finished for command Pump L5 OFF
INFO:root:T= 1671110951.180786 | asked for command Pump L8 OFF
INFO:root:T= 1671110951.190786 | finished for command Pump L8 OFF
INFO:root:T= 1671111069.271952 | sending request gotobin to the ot2
INFO:root:T= 1671111175.912101 | sending request gotobin to the ot2
INFO:root:T= 1671111215.692157 | sending request gotobin to the ot2
