INFO:root:T=1649937862.8236313 | domain=GLOBAL | msg=opto-cyto-reactors cod git id =5bd4dd78ac6acb02da07ca9952f93ca036c8ab53
INFO:root:T= 1649937873.283646| Pinching front valves
WARNING:root:useless (state already as asked) command asked Valve F2 OFF, so not doing it
INFO:root:T= 1649937951.323755 | asked for command Valve F3 OFF
WARNING:root:useless (state already as asked) command asked Valve F3 OFF, so not doing it
INFO:root:T= 1649937951.343755 | asked for command Valve F4 OFF
WARNING:root:useless (state already as asked) command asked Valve F4 OFF, so not doing it
INFO:root:T= 1649937951.353755 | asked for command Valve F5 OFF
WARNING:root:useless (state already as asked) command asked Valve F5 OFF, so not doing it
INFO:root:T= 1649937951.363755 | asked for command Valve F6 OFF
WARNING:root:useless (state already as asked) command asked Valve F6 OFF, so not doing it
INFO:root:T= 1649937951.373755 | asked for command Valve F7 OFF
WARNING:root:useless (state already as asked) command asked Valve F7 OFF, so not doing it
INFO:root:T= 1649937951.383755 | asked for command Valve F8 OFF
WARNING:root:useless (state already as asked) command asked Valve F8 OFF, so not doing it
INFO:root:T= 1649937951.393755 | sending request gotobin to the ot2
INFO:root:T= 1649937951.443756 | Finished request gotobin to the ot2
INFO:root:T= 1649937951.443756 | asked for opening Pump H1 for duration 12.000000 seconds
INFO:root:T= 1649937951.443756 | asked for command Pump H1 ON
INFO:root:T= 1649937951.463756 | finished for command Pump H1 ON
INFO:root:T= 1649937951.463756 | asked for opening Pump H2 for duration 12.000000 seconds
INFO:root:T= 1649937951.463756 | asked for command Pump H2 ON
INFO:root:T= 1649937951.493756 | finished for command Pump H2 ON
INFO:root:T= 1649937951.493756 | asked for opening Pump H3 for duration 12.000000 seconds
INFO:root:T= 1649937951.493756 | asked for command Pump H3 ON
INFO:root:T= 1649937951.513756 | finished for command Pump H3 ON
INFO:root:T= 1649937951.513756 | asked for opening Pump H4 for duration 12.000000 seconds
INFO:root:T= 1649937951.513756 | asked for command Pump H4 ON
INFO:root:T= 1649937951.543756 | finished for command Pump H4 ON
INFO:root:T= 1649937951.543756 | asked for opening Pump H5 for duration 12.000000 seconds
INFO:root:T= 1649937951.543756 | asked for command Pump H5 ON
INFO:root:T= 1649937951.563756 | finished for command Pump H5 ON
INFO:root:T= 1649937951.563756 | asked for opening Pump H6 for duration 12.000000 seconds
INFO:root:T= 1649937951.563756 | asked for command Pump H6 ON
INFO:root:T= 1649937951.593756 | finished for command Pump H6 ON
INFO:root:T= 1649937951.593756 | asked for opening Pump H7 for duration 12.000000 seconds
INFO:root:T= 1649937951.593756 | asked for command Pump H7 ON
INFO:root:T= 1649937951.613756 | finished for command Pump H7 ON
INFO:root:T= 1649937951.613756 | asked for opening Pump H8 for duration 12.000000 seconds
INFO:root:T= 1649937951.613756 | asked for command Pump H8 ON
INFO:root:T= 1649937951.633756 | finished for command Pump H8 ON
INFO:root:T= 1649937963.473772 | asked for command Pump H1 OFF
INFO:root:T= 1649937963.483773 | finished for command Pump H1 OFF
INFO:root:T= 1649937963.503772 | asked for command Pump H2 OFF
INFO:root:T= 1649937963.513772 | finished for command Pump H2 OFF
INFO:root:T= 1649937963.523772 | asked for command Pump H3 OFF
INFO:root:T= 1649937963.533772 | finished for command Pump H3 OFF
INFO:root:T= 1649937963.553772 | asked for command Pump H4 OFF
INFO:root:T= 1649937963.563772 | finished for command Pump H4 OFF
INFO:root:T= 1649937963.573772 | asked for command Pump H5 OFF
INFO:root:T= 1649937963.583772 | finished for command Pump H5 OFF
INFO:root:T= 1649937963.603772 | asked for command Pump H6 OFF
INFO:root:T= 1649937963.613773 | asked for command Pump H7 OFF
INFO:root:T= 1649937963.613773 | finished for command Pump H6 OFF
INFO:root:T= 1649937963.623772 | finished for command Pump H7 OFF
INFO:root:T= 1649937963.643773 | asked for command Pump H8 OFF
INFO:root:T= 1649937963.653773 | finished for command Pump H8 OFF
INFO:root:T= 1649937963.653773 | sending request blink/2 to the ot2
INFO:root:T= 1649937964.623774 | Finished request blink/2 to the ot2
INFO:root:T= 1649937964.623774 | sending request blink/3 to the ot2
INFO:root:T= 1649937966.083776 | Finished request blink/3 to the ot2
INFO:root:T= 1649937967.803778 | asked for LEDs duty history all_reactors from time 0.000000
INFO:root:T= 1649937968.8337798| Starting to check events
INFO:root:T= 1649937968.8337798| Starting to check events of reactor id 1
INFO:root:T= 1649937968.8337798| Starting to check events of reactor id 2
INFO:root:T= 1649937968.8337798| Starting to check events of reactor id 3
INFO:root:T= 1649937968.8337798| Starting to check events of reactor id 4
INFO:root:T= 1649937968.8337798| Starting to check events of reactor id 5
INFO:root:T= 1649937968.8337798| Starting to check events of reactor id 6
INFO:root:T= 1649937968.8337798| Starting to check events of reactor id 7
INFO:root:T= 1649937968.8337798| Starting to check events of reactor id 8
INFO:root:T= 1649938019.573851 | asked for shutting off all pumps and valves
WARNING:root:useless shut off all coils, already all off, not doing anything
