INFO:root:T=1653050622.505693 | domain=GLOBAL | msg=opto-cyto-reactors cod git id =5bd4dd78ac6acb02da07ca9952f93ca036c8ab53
INFO:root:T= 1653050627.635700| Pinching front valves
INFO:root:T= 1653050654.065737 | finished for command Pump L4 ON
INFO:root:T= 1653050654.065737 | asked for opening Pump L5 for duration 6.000000 seconds
INFO:root:T= 1653050654.065737 | asked for command Pump L5 ON
INFO:root:T= 1653050654.075737 | finished for command Pump L5 ON
INFO:root:T= 1653050654.075737 | asked for opening Pump L6 for duration 6.000000 seconds
INFO:root:T= 1653050654.075737 | asked for command Pump L6 ON
INFO:root:T= 1653050654.085737 | finished for command Pump L6 ON
INFO:root:T= 1653050654.085737 | asked for opening Pump L7 for duration 6.000000 seconds
INFO:root:T= 1653050654.085737 | asked for command Pump L7 ON
INFO:root:T= 1653050654.095737 | finished for command Pump L7 ON
INFO:root:T= 1653050654.095737 | asked for opening Pump L8 for duration 6.000000 seconds
INFO:root:T= 1653050654.095737 | asked for command Pump L8 ON
INFO:root:T= 1653050654.105737 | finished for command Pump L8 ON
INFO:root:T= 1653050660.035745 | asked for command Pump L1 OFF
INFO:root:T= 1653050660.045745 | finished for command Pump L1 OFF
INFO:root:T= 1653050660.055745 | asked for command Pump L3 OFF
INFO:root:T= 1653050660.055745 | asked for command Pump L2 OFF
INFO:root:T= 1653050660.065745 | asked for command Pump L4 OFF
INFO:root:T= 1653050660.065745 | finished for command Pump L3 OFF
INFO:root:T= 1653050660.065745 | finished for command Pump L2 OFF
INFO:root:T= 1653050660.075746 | finished for command Pump L4 OFF
INFO:root:T= 1653050660.085745 | asked for command Pump L5 OFF
INFO:root:T= 1653050660.085745 | asked for command Pump L6 OFF
INFO:root:T= 1653050660.095746 | asked for command Pump L7 OFF
INFO:root:T= 1653050660.095746 | finished for command Pump L5 OFF
INFO:root:T= 1653050660.095746 | finished for command Pump L6 OFF
INFO:root:T= 1653050660.105745 | finished for command Pump L7 OFF
INFO:root:T= 1653050660.115746 | asked for command Pump L8 OFF
INFO:root:T= 1653050660.125745 | finished for command Pump L8 OFF
INFO:root:T= 1653050665.125753 | sending request gotobin to the ot2
INFO:root:T= 1653050665.175753 | Finished request gotobin to the ot2
INFO:root:T= 1653050666.595754| Pinching front valves
INFO:root:T= 1653050666.595754 | asked for command Valve F1 ON
INFO:root:T= 1653050666.605755 | finished for command Valve F1 ON
INFO:root:T= 1653050666.605755 | asked for command Valve F2 ON
INFO:root:T= 1653050666.615755 | finished for command Valve F2 ON
INFO:root:T= 1653050666.615755 | asked for command Valve F3 ON
INFO:root:T= 1653050666.625755 | finished for command Valve F3 ON
INFO:root:T= 1653050666.625755 | asked for command Valve F4 ON
INFO:root:T= 1653050666.635755 | finished for command Valve F4 ON
INFO:root:T= 1653050666.635755 | asked for command Valve F5 ON
INFO:root:T= 1653050666.645755 | finished for command Valve F5 ON
INFO:root:T= 1653050666.645755 | asked for command Valve F6 ON
INFO:root:T= 1653050666.655755 | finished for command Valve F6 ON
INFO:root:T= 1653050666.655755 | asked for command Valve F7 ON
INFO:root:T= 1653050666.665755 | finished for command Valve F7 ON
INFO:root:T= 1653050666.665755 | asked for command Valve F8 ON
INFO:root:T= 1653050666.675755 | finished for command Valve F8 ON
INFO:root:T= 1653050666.675755 | sending request gotobin to the ot2
INFO:root:T= 1653050666.715755 | Finished request gotobin to the ot2
INFO:root:T= 1653050666.715755 | asked for command Pump H1 ON
INFO:root:T= 1653050666.735755 | finished for command Pump H1 ON
INFO:root:T= 1653050666.735755 | asked for command Pump H2 ON
INFO:root:T= 1653050666.745755 | finished for command Pump H2 ON
INFO:root:T= 1653050666.745755 | asked for command Pump H3 ON
INFO:root:T= 1653050666.755755 | finished for command Pump H3 ON
INFO:root:T= 1653050666.755755 | asked for command Pump H4 ON
INFO:root:T= 1653050666.765755 | finished for command Pump H4 ON
INFO:root:T= 1653050666.765755 | asked for command Pump H5 ON
INFO:root:T= 1653050666.775755 | finished for command Pump H5 ON
INFO:root:T= 1653050666.775755 | asked for command Pump H6 ON
INFO:root:T= 1653050666.785755 | finished for command Pump H6 ON
INFO:root:T= 1653050666.785755 | asked for command Pump H7 ON
INFO:root:T= 1653050666.795755 | finished for command Pump H7 ON
INFO:root:T= 1653050666.795755 | asked for command Pump H8 ON
INFO:root:T= 1653050666.805755 | finished for command Pump H8 ON
INFO:root:T= 1653050671.225761 | asked for command Pump H1 OFF
INFO:root:T= 1653050671.235761 | finished for command Pump H1 OFF
INFO:root:T= 1653050671.235761 | asked for command Pump H2 OFF
INFO:root:T= 1653050671.245761 | finished for command Pump H2 OFF
INFO:root:T= 1653050671.245761 | asked for command Pump H3 OFF
INFO:root:T= 1653050671.255761 | finished for command Pump H3 OFF
INFO:root:T= 1653050671.255761 | asked for command Pump H4 OFF
INFO:root:T= 1653050671.265761 | finished for command Pump H4 OFF
INFO:root:T= 1653050671.265761 | asked for command Pump H5 OFF
INFO:root:T= 1653050671.275761 | finished for command Pump H5 OFF
INFO:root:T= 1653050671.275761 | asked for command Pump H6 OFF
INFO:root:T= 1653050671.285761 | finished for command Pump H6 OFF
INFO:root:T= 1653050671.285761 | asked for command Pump H7 OFF
INFO:root:T= 1653050671.295761 | finished for command Pump H7 OFF
INFO:root:T= 1653050671.295761 | asked for command Pump H8 OFF
INFO:root:T= 1653050671.305761 | finished for command Pump H8 OFF
INFO:root:T= 1653050671.305761| Pinching front valves
INFO:root:T= 1653050671.305761 | asked for command Valve F1 OFF
INFO:root:T= 1653050671.315761 | finished for command Valve F1 OFF
INFO:root:T= 1653050671.315761 | asked for command Valve F2 OFF
INFO:root:T= 1653050671.325761 | finished for command Valve F2 OFF
INFO:root:T= 1653050671.325761 | asked for command Valve F3 OFF
INFO:root:T= 1653050671.335761 | finished for command Valve F3 OFF
INFO:root:T= 1653050671.335761 | asked for command Valve F4 OFF
INFO:root:T= 1653050671.345761 | finished for command Valve F4 OFF
INFO:root:T= 1653050671.345761 | asked for command Valve F5 OFF
INFO:root:T= 1653050671.355761 | finished for command Valve F5 OFF
INFO:root:T= 1653050671.355761 | asked for command Valve F6 OFF
INFO:root:T= 1653050671.365761 | finished for command Valve F6 OFF
INFO:root:T= 1653050671.365761 | asked for command Valve F7 OFF
INFO:root:T= 1653050671.375762 | finished for command Valve F7 OFF
INFO:root:T= 1653050671.375762 | asked for command Valve F8 OFF
INFO:root:T= 1653050671.385761 | finished for command Valve F8 OFF
INFO:root:T= 1653050757.335882| Pinching front valves
INFO:root:T= 1653050757.335882 | asked for command Valve F1 ON
WARNING:root:reading Valve F1 state not successful, trying again
INFO:root:T= 1653050763.385890 | finished for command Valve F1 ON
INFO:root:T= 1653050763.385890 | asked for command Valve F2 ON
INFO:root:T= 1653050763.395890 | finished for command Valve F2 ON
INFO:root:T= 1653050763.395890 | asked for command Valve F3 ON
INFO:root:T= 1653050763.405890 | finished for command Valve F3 ON
INFO:root:T= 1653050763.405890 | asked for command Valve F4 ON
INFO:root:T= 1653050763.415890 | finished for command Valve F4 ON
INFO:root:T= 1653050763.415890 | asked for command Valve F5 ON
INFO:root:T= 1653050763.425890 | finished for command Valve F5 ON
INFO:root:T= 1653050763.425890 | asked for command Valve F6 ON
INFO:root:T= 1653050763.435890 | finished for command Valve F6 ON
INFO:root:T= 1653050763.435890 | asked for command Valve F7 ON
INFO:root:T= 1653050763.445890 | finished for command Valve F7 ON
INFO:root:T= 1653050763.445890 | asked for command Valve F8 ON
INFO:root:T= 1653050763.455890 | finished for command Valve F8 ON
INFO:root:T= 1653050763.455890 | sending request gotobin to the ot2
INFO:root:T= 1653050763.495890 | Finished request gotobin to the ot2
INFO:root:T= 1653050763.495890 | asked for command Pump H1 ON
INFO:root:T= 1653050763.515890 | finished for command Pump H1 ON
INFO:root:T= 1653050763.515890 | asked for command Pump H2 ON
INFO:root:T= 1653050763.525890 | finished for command Pump H2 ON
INFO:root:T= 1653050763.525890 | asked for command Pump H3 ON
INFO:root:T= 1653050763.535890 | finished for command Pump H3 ON
INFO:root:T= 1653050763.535890 | asked for command Pump H4 ON
INFO:root:T= 1653050763.545890 | finished for command Pump H4 ON
INFO:root:T= 1653050763.545890 | asked for command Pump H5 ON
INFO:root:T= 1653050763.555890 | finished for command Pump H5 ON
INFO:root:T= 1653050763.555890 | asked for command Pump H6 ON
INFO:root:T= 1653050763.565890 | finished for command Pump H6 ON
INFO:root:T= 1653050763.565890 | asked for command Pump H7 ON
INFO:root:T= 1653050763.575891 | finished for command Pump H7 ON
INFO:root:T= 1653050763.575891 | asked for command Pump H8 ON
INFO:root:T= 1653050763.585890 | finished for command Pump H8 ON
INFO:root:T= 1653050768.475897 | asked for command Pump H1 OFF
INFO:root:T= 1653050768.485897 | finished for command Pump H1 OFF
INFO:root:T= 1653050768.485897 | asked for command Pump H2 OFF
INFO:root:T= 1653050768.495897 | finished for command Pump H2 OFF
INFO:root:T= 1653050768.495897 | asked for command Pump H3 OFF
INFO:root:T= 1653050768.505897 | finished for command Pump H3 OFF
INFO:root:T= 1653050768.505897 | asked for command Pump H4 OFF
INFO:root:T= 1653050768.515897 | finished for command Pump H4 OFF
INFO:root:T= 1653050768.515897 | asked for command Pump H5 OFF
INFO:root:T= 1653050768.525897 | finished for command Pump H5 OFF
INFO:root:T= 1653050768.525897 | asked for command Pump H6 OFF
INFO:root:T= 1653050768.535897 | finished for command Pump H6 OFF
INFO:root:T= 1653050768.535897 | asked for command Pump H7 OFF
INFO:root:T= 1653050768.545897 | finished for command Pump H7 OFF
INFO:root:T= 1653050768.545897 | asked for command Pump H8 OFF
INFO:root:T= 1653050768.555897 | finished for command Pump H8 OFF
INFO:root:T= 1653050768.555897| Pinching front valves
INFO:root:T= 1653050768.555897 | asked for command Valve F1 OFF
INFO:root:T= 1653050768.565897 | finished for command Valve F1 OFF
INFO:root:T= 1653050768.565897 | asked for command Valve F2 OFF
INFO:root:T= 1653050768.575897 | finished for command Valve F2 OFF
INFO:root:T= 1653050768.575897 | asked for command Valve F3 OFF
INFO:root:T= 1653050768.585897 | finished for command Valve F3 OFF
INFO:root:T= 1653050768.585897 | asked for command Valve F4 OFF
INFO:root:T= 1653050768.595897 | finished for command Valve F4 OFF
INFO:root:T= 1653050768.595897 | asked for command Valve F5 OFF
INFO:root:T= 1653050768.605897 | finished for command Valve F5 OFF
INFO:root:T= 1653050768.605897 | asked for command Valve F6 OFF
INFO:root:T= 1653050768.615897 | finished for command Valve F6 OFF
INFO:root:T= 1653050768.615897 | asked for command Valve F7 OFF
INFO:root:T= 1653050768.625897 | finished for command Valve F7 OFF
INFO:root:T= 1653050768.625897 | asked for command Valve F8 OFF
INFO:root:T= 1653050768.635897 | finished for command Valve F8 OFF
INFO:root:T= 1653050778.205911| Pinching front valves
INFO:root:T= 1653050778.205911 | asked for command Valve F1 ON
INFO:root:T= 1653050778.225911 | finished for command Valve F1 ON
INFO:root:T= 1653050778.225911 | asked for command Valve F2 ON
INFO:root:T= 1653050778.235911 | finished for command Valve F2 ON
INFO:root:T= 1653050778.235911 | asked for command Valve F3 ON
INFO:root:T= 1653050778.245911 | finished for command Valve F3 ON
INFO:root:T= 1653050778.245911 | asked for command Valve F4 ON
INFO:root:T= 1653050778.255911 | finished for command Valve F4 ON
INFO:root:T= 1653050778.255911 | asked for command Valve F5 ON
INFO:root:T= 1653050778.265911 | finished for command Valve F5 ON
INFO:root:T= 1653050778.265911 | asked for command Valve F6 ON
INFO:root:T= 1653050778.275911 | finished for command Valve F6 ON
INFO:root:T= 1653050778.275911 | asked for command Valve F7 ON
INFO:root:T= 1653050778.285911 | finished for command Valve F7 ON
INFO:root:T= 1653050778.285911 | asked for command Valve F8 ON
INFO:root:T= 1653050778.295911 | finished for command Valve F8 ON
INFO:root:T= 1653050778.295911 | sending request gotobin to the ot2
INFO:root:T= 1653050778.335911 | Finished request gotobin to the ot2
INFO:root:T= 1653050778.335911 | asked for command Pump H1 ON
INFO:root:T= 1653050778.345911 | finished for command Pump H1 ON
INFO:root:T= 1653050778.345911 | asked for command Pump H2 ON
INFO:root:T= 1653050778.355911 | finished for command Pump H2 ON
INFO:root:T= 1653050778.355911 | asked for command Pump H3 ON
INFO:root:T= 1653050778.365911 | finished for command Pump H3 ON
INFO:root:T= 1653050778.365911 | asked for command Pump H4 ON
INFO:root:T= 1653050778.375911 | finished for command Pump H4 ON
INFO:root:T= 1653050778.375911 | asked for command Pump H5 ON
INFO:root:T= 1653050778.385911 | finished for command Pump H5 ON
INFO:root:T= 1653050778.385911 | asked for command Pump H6 ON
INFO:root:T= 1653050778.395911 | finished for command Pump H6 ON
INFO:root:T= 1653050778.395911 | asked for command Pump H7 ON
INFO:root:T= 1653050778.405911 | finished for command Pump H7 ON
INFO:root:T= 1653050778.405911 | asked for command Pump H8 ON
INFO:root:T= 1653050778.415911 | finished for command Pump H8 ON
INFO:root:T= 1653050787.325924 | asked for command Pump H1 OFF
INFO:root:T= 1653050787.345924 | finished for command Pump H1 OFF
INFO:root:T= 1653050787.345924 | asked for command Pump H2 OFF
INFO:root:T= 1653050787.355924 | finished for command Pump H2 OFF
INFO:root:T= 1653050787.355924 | asked for command Pump H3 OFF
INFO:root:T= 1653050787.365924 | finished for command Pump H3 OFF
INFO:root:T= 1653050787.365924 | asked for command Pump H4 OFF
INFO:root:T= 1653050787.375924 | finished for command Pump H4 OFF
INFO:root:T= 1653050787.375924 | asked for command Pump H5 OFF
INFO:root:T= 1653050787.385924 | finished for command Pump H5 OFF
INFO:root:T= 1653050787.385924 | asked for command Pump H6 OFF
INFO:root:T= 1653050787.395924 | finished for command Pump H6 OFF
INFO:root:T= 1653050787.395924 | asked for command Pump H7 OFF
INFO:root:T= 1653050787.405924 | finished for command Pump H7 OFF
INFO:root:T= 1653050787.405924 | asked for command Pump H8 OFF
INFO:root:T= 1653050787.415924 | finished for command Pump H8 OFF
INFO:root:T= 1653050787.415924| Pinching front valves
INFO:root:T= 1653050787.415924 | asked for command Valve F1 OFF
INFO:root:T= 1653050787.425924 | finished for command Valve F1 OFF
INFO:root:T= 1653050787.425924 | asked for command Valve F2 OFF
INFO:root:T= 1653050787.435924 | finished for command Valve F2 OFF
INFO:root:T= 1653050787.435924 | asked for command Valve F3 OFF
INFO:root:T= 1653050787.445924 | finished for command Valve F3 OFF
INFO:root:T= 1653050787.445924 | asked for command Valve F4 OFF
INFO:root:T= 1653050787.455924 | finished for command Valve F4 OFF
INFO:root:T= 1653050787.455924 | asked for command Valve F5 OFF
INFO:root:T= 1653050787.465924 | finished for command Valve F5 OFF
INFO:root:T= 1653050787.465924 | asked for command Valve F6 OFF
INFO:root:T= 1653050787.475924 | finished for command Valve F6 OFF
INFO:root:T= 1653050787.475924 | asked for command Valve F7 OFF
INFO:root:T= 1653050787.485924 | finished for command Valve F7 OFF
INFO:root:T= 1653050787.485924 | asked for command Valve F8 OFF
INFO:root:T= 1653050787.495924 | finished for command Valve F8 OFF
INFO:root:T= 1653050800.365942| Pinching front valves
INFO:root:T= 1653050800.365942 | asked for command Valve F1 ON
INFO:root:T= 1653050800.385942 | finished for command Valve F1 ON
INFO:root:T= 1653050800.385942 | asked for command Valve F2 ON
INFO:root:T= 1653050800.395942 | finished for command Valve F2 ON
INFO:root:T= 1653050800.395942 | asked for command Valve F3 ON
INFO:root:T= 1653050800.405942 | finished for command Valve F3 ON
INFO:root:T= 1653050800.405942 | asked for command Valve F4 ON
INFO:root:T= 1653050800.415942 | finished for command Valve F4 ON
INFO:root:T= 1653050800.415942 | asked for command Valve F5 ON
INFO:root:T= 1653050800.425942 | finished for command Valve F5 ON
INFO:root:T= 1653050800.425942 | asked for command Valve F6 ON
INFO:root:T= 1653050800.435942 | finished for command Valve F6 ON
INFO:root:T= 1653050800.435942 | asked for command Valve F7 ON
INFO:root:T= 1653050800.445942 | finished for command Valve F7 ON
INFO:root:T= 1653050800.445942 | asked for command Valve F8 ON
INFO:root:T= 1653050800.455942 | finished for command Valve F8 ON
INFO:root:T= 1653050800.455942 | sending request gotobin to the ot2
INFO:root:T= 1653050800.495942 | Finished request gotobin to the ot2
INFO:root:T= 1653050800.495942 | asked for command Pump H1 ON
INFO:root:T= 1653050800.505942 | finished for command Pump H1 ON
INFO:root:T= 1653050800.505942 | asked for command Pump H2 ON
INFO:root:T= 1653050800.515942 | finished for command Pump H2 ON
INFO:root:T= 1653050800.515942 | asked for command Pump H3 ON
INFO:root:T= 1653050800.525942 | finished for command Pump H3 ON
INFO:root:T= 1653050800.525942 | asked for command Pump H4 ON
INFO:root:T= 1653050800.535942 | finished for command Pump H4 ON
INFO:root:T= 1653050800.535942 | asked for command Pump H5 ON
INFO:root:T= 1653050800.545942 | finished for command Pump H5 ON
INFO:root:T= 1653050800.545942 | asked for command Pump H6 ON
INFO:root:T= 1653050800.555942 | finished for command Pump H6 ON
INFO:root:T= 1653050800.555942 | asked for command Pump H7 ON
INFO:root:T= 1653050800.565942 | finished for command Pump H7 ON
INFO:root:T= 1653050800.565942 | asked for command Pump H8 ON
INFO:root:T= 1653050800.575942 | finished for command Pump H8 ON
INFO:root:T= 1653050811.045957 | asked for command Pump H1 OFF
INFO:root:T= 1653050811.055957 | finished for command Pump H1 OFF
INFO:root:T= 1653050811.055957 | asked for command Pump H2 OFF
INFO:root:T= 1653050811.065957 | finished for command Pump H2 OFF
INFO:root:T= 1653050811.065957 | asked for command Pump H3 OFF
INFO:root:T= 1653050811.075957 | finished for command Pump H3 OFF
INFO:root:T= 1653050811.075957 | asked for command Pump H4 OFF
INFO:root:T= 1653050811.085957 | finished for command Pump H4 OFF
INFO:root:T= 1653050811.085957 | asked for command Pump H5 OFF
INFO:root:T= 1653050811.095957 | finished for command Pump H5 OFF
INFO:root:T= 1653050811.095957 | asked for command Pump H6 OFF
INFO:root:T= 1653050811.105957 | finished for command Pump H6 OFF
INFO:root:T= 1653050811.105957 | asked for command Pump H7 OFF
INFO:root:T= 1653050811.115957 | finished for command Pump H7 OFF
INFO:root:T= 1653050811.115957 | asked for command Pump H8 OFF
INFO:root:T= 1653050811.125957 | finished for command Pump H8 OFF
INFO:root:T= 1653050811.125957| Pinching front valves
INFO:root:T= 1653050811.125957 | asked for command Valve F1 OFF
INFO:root:T= 1653050811.135957 | finished for command Valve F1 OFF
INFO:root:T= 1653050811.135957 | asked for command Valve F2 OFF
INFO:root:T= 1653050811.145957 | finished for command Valve F2 OFF
INFO:root:T= 1653050811.145957 | asked for command Valve F3 OFF
INFO:root:T= 1653050811.155957 | finished for command Valve F3 OFF
INFO:root:T= 1653050811.155957 | asked for command Valve F4 OFF
INFO:root:T= 1653050811.165957 | finished for command Valve F4 OFF
INFO:root:T= 1653050811.165957 | asked for command Valve F5 OFF
INFO:root:T= 1653050811.175957 | finished for command Valve F5 OFF
INFO:root:T= 1653050811.175957 | asked for command Valve F6 OFF
INFO:root:T= 1653050811.185957 | finished for command Valve F6 OFF
INFO:root:T= 1653050811.185957 | asked for command Valve F7 OFF
INFO:root:T= 1653050811.195957 | finished for command Valve F7 OFF
INFO:root:T= 1653050811.195957 | asked for command Valve F8 OFF
INFO:root:T= 1653050811.205957 | finished for command Valve F8 OFF
INFO:root:T= 1653050828.465981| Pinching front valves
INFO:root:T= 1653050828.465981 | asked for command Valve F1 ON
INFO:root:T= 1653050828.485981 | finished for command Valve F1 ON
INFO:root:T= 1653050828.485981 | asked for command Valve F2 ON
INFO:root:T= 1653050828.495981 | finished for command Valve F2 ON
INFO:root:T= 1653050828.495981 | asked for command Valve F3 ON
INFO:root:T= 1653050828.505981 | finished for command Valve F3 ON
INFO:root:T= 1653050828.505981 | asked for command Valve F4 ON
INFO:root:T= 1653050828.515981 | finished for command Valve F4 ON
INFO:root:T= 1653050828.515981 | asked for command Valve F5 ON
INFO:root:T= 1653050828.525981 | finished for command Valve F5 ON
INFO:root:T= 1653050828.525981 | asked for command Valve F6 ON
INFO:root:T= 1653050828.535981 | finished for command Valve F6 ON
INFO:root:T= 1653050828.535981 | asked for command Valve F7 ON
INFO:root:T= 1653050828.545981 | finished for command Valve F7 ON
INFO:root:T= 1653050828.545981 | asked for command Valve F8 ON
INFO:root:T= 1653050828.555981 | finished for command Valve F8 ON
INFO:root:T= 1653050828.555981 | sending request gotobin to the ot2
INFO:root:T= 1653050828.595981 | Finished request gotobin to the ot2
INFO:root:T= 1653050828.595981 | asked for command Pump H1 ON
INFO:root:T= 1653050828.605981 | finished for command Pump H1 ON
INFO:root:T= 1653050828.605981 | asked for command Pump H2 ON
INFO:root:T= 1653050828.615981 | finished for command Pump H2 ON
INFO:root:T= 1653050828.615981 | asked for command Pump H3 ON
INFO:root:T= 1653050828.625981 | finished for command Pump H3 ON
INFO:root:T= 1653050828.625981 | asked for command Pump H4 ON
INFO:root:T= 1653050828.635981 | finished for command Pump H4 ON
INFO:root:T= 1653050828.635981 | asked for command Pump H5 ON
INFO:root:T= 1653050828.645982 | finished for command Pump H5 ON
INFO:root:T= 1653050828.645982 | asked for command Pump H6 ON
INFO:root:T= 1653050828.655982 | finished for command Pump H6 ON
INFO:root:T= 1653050828.655982 | asked for command Pump H7 ON
INFO:root:T= 1653050828.665982 | finished for command Pump H7 ON
INFO:root:T= 1653050828.665982 | asked for command Pump H8 ON
INFO:root:T= 1653050828.675982 | finished for command Pump H8 ON
INFO:root:T= 1653050852.956016 | asked for command Pump H1 OFF
INFO:root:T= 1653050852.966016 | finished for command Pump H1 OFF
INFO:root:T= 1653050852.966016 | asked for command Pump H2 OFF
INFO:root:T= 1653050852.996016 | finished for command Pump H2 OFF
INFO:root:T= 1653050852.996016 | asked for command Pump H3 OFF
INFO:root:T= 1653050853.006016 | finished for command Pump H3 OFF
INFO:root:T= 1653050853.006016 | asked for command Pump H4 OFF
INFO:root:T= 1653050853.016016 | finished for command Pump H4 OFF
INFO:root:T= 1653050853.016016 | asked for command Pump H5 OFF
INFO:root:T= 1653050853.026016 | finished for command Pump H5 OFF
INFO:root:T= 1653050853.026016 | asked for command Pump H6 OFF
INFO:root:T= 1653050853.036016 | finished for command Pump H6 OFF
INFO:root:T= 1653050853.036016 | asked for command Pump H7 OFF
INFO:root:T= 1653050853.046016 | finished for command Pump H7 OFF
INFO:root:T= 1653050853.046016 | asked for command Pump H8 OFF
INFO:root:T= 1653050853.056016 | finished for command Pump H8 OFF
INFO:root:T= 1653050853.056016| Pinching front valves
INFO:root:T= 1653050853.056016 | asked for command Valve F1 OFF
INFO:root:T= 1653050853.066015 | finished for command Valve F1 OFF
INFO:root:T= 1653050853.066015 | asked for command Valve F2 OFF
INFO:root:T= 1653050853.086016 | finished for command Valve F2 OFF
INFO:root:T= 1653050853.086016 | asked for command Valve F3 OFF
INFO:root:T= 1653050853.096016 | finished for command Valve F3 OFF
INFO:root:T= 1653050853.096016 | asked for command Valve F4 OFF
INFO:root:T= 1653050853.106016 | finished for command Valve F4 OFF
INFO:root:T= 1653050853.106016 | asked for command Valve F5 OFF
INFO:root:T= 1653050853.116016 | finished for command Valve F5 OFF
INFO:root:T= 1653050853.116016 | asked for command Valve F6 OFF
INFO:root:T= 1653050853.126016 | finished for command Valve F6 OFF
INFO:root:T= 1653050853.126016 | asked for command Valve F7 OFF
INFO:root:T= 1653050853.136016 | finished for command Valve F7 OFF
INFO:root:T= 1653050853.136016 | asked for command Valve F8 OFF
INFO:root:T= 1653050853.146016 | finished for command Valve F8 OFF
INFO:root:T= 1653052980.300994| Pinching front valves
INFO:root:T= 1653052980.300994 | asked for command Valve F1 ON
WARNING:root:reading Valve F1 state not successful, trying again
INFO:root:T= 1653052983.310998 | finished for command Valve F1 ON
INFO:root:T= 1653052983.310998 | asked for command Valve F2 ON
INFO:root:T= 1653052983.320998 | finished for command Valve F2 ON
INFO:root:T= 1653052983.320998 | asked for command Valve F3 ON
INFO:root:T= 1653052983.330998 | finished for command Valve F3 ON
INFO:root:T= 1653052983.330998 | asked for command Valve F4 ON
INFO:root:T= 1653052983.340998 | finished for command Valve F4 ON
INFO:root:T= 1653052983.340998 | asked for command Valve F5 ON
INFO:root:T= 1653052983.350998 | finished for command Valve F5 ON
INFO:root:T= 1653052983.350998 | asked for command Valve F6 ON
INFO:root:T= 1653052983.360998 | finished for command Valve F6 ON
INFO:root:T= 1653052983.360998 | asked for command Valve F7 ON
INFO:root:T= 1653052983.370998 | finished for command Valve F7 ON
INFO:root:T= 1653052983.370998 | asked for command Valve F8 ON
INFO:root:T= 1653052983.380998 | finished for command Valve F8 ON
INFO:root:T= 1653052983.380998 | sending request gotobin to the ot2
INFO:root:T= 1653052983.430998 | Finished request gotobin to the ot2
INFO:root:T= 1653052983.430998 | asked for command Pump H1 ON
