INFO:root:T=1676903181.621028 | domain=GLOBAL | msg=opto-cyto-reactors cod git id =5bd4dd78ac6acb02da07ca9952f93ca036c8ab53
INFO:root:T= 1676903216.041076| Pinching front valves
INFO:root:T= 1676903518.922500 | finished for command Valve B1 OFF
INFO:root:T= 1676903518.932500 | asked for command Valve B3 OFF
INFO:root:T= 1676903518.932500 | finished for command Valve B2 OFF
INFO:root:T= 1676903518.942500 | asked for command Valve B4 OFF
INFO:root:T= 1676903518.942500 | finished for command Valve B3 OFF
INFO:root:T= 1676903518.952500 | finished for command Valve B4 OFF
INFO:root:T= 1676903529.203515| Started an input pumps priming sequence
INFO:root:T= 1676903536.673525 | asked for opening Pump L1 for duration 6.000000 seconds
INFO:root:T= 1676903536.673525 | asked for command Pump L1 ON
INFO:root:T= 1676903536.683525 | finished for command Pump L1 ON
INFO:root:T= 1676903536.683525 | asked for opening Pump L2 for duration 6.000000 seconds
INFO:root:T= 1676903536.683525 | asked for command Pump L2 ON
INFO:root:T= 1676903536.693525 | finished for command Pump L2 ON
INFO:root:T= 1676903536.693525 | asked for opening Pump L3 for duration 6.000000 seconds
INFO:root:T= 1676903536.693525 | asked for command Pump L3 ON
INFO:root:T= 1676903536.703525 | finished for command Pump L3 ON
INFO:root:T= 1676903536.703525 | asked for opening Pump L4 for duration 6.000000 seconds
INFO:root:T= 1676903536.703525 | asked for command Pump L4 ON
INFO:root:T= 1676903536.713525 | finished for command Pump L4 ON
INFO:root:T= 1676903536.713525 | asked for opening Pump L5 for duration 6.000000 seconds
INFO:root:T= 1676903536.713525 | asked for command Pump L5 ON
INFO:root:T= 1676903536.723525 | finished for command Pump L5 ON
INFO:root:T= 1676903536.723525 | asked for opening Pump L6 for duration 6.000000 seconds
INFO:root:T= 1676903536.723525 | asked for command Pump L6 ON
INFO:root:T= 1676903536.733525 | finished for command Pump L6 ON
INFO:root:T= 1676903536.733525 | asked for opening Pump L7 for duration 6.000000 seconds
INFO:root:T= 1676903536.733525 | asked for command Pump L7 ON
INFO:root:T= 1676903536.743525 | finished for command Pump L7 ON
INFO:root:T= 1676903536.743525 | asked for opening Pump L8 for duration 6.000000 seconds
INFO:root:T= 1676903536.743525 | asked for command Pump L8 ON
INFO:root:T= 1676903536.753525 | finished for command Pump L8 ON
INFO:root:T= 1676903542.693533 | asked for command Pump L1 OFF
INFO:root:T= 1676903542.693533 | asked for command Pump L2 OFF
INFO:root:T= 1676903542.703533 | asked for command Pump L3 OFF
INFO:root:T= 1676903542.703533 | finished for command Pump L1 OFF
INFO:root:T= 1676903542.703533 | finished for command Pump L2 OFF
INFO:root:T= 1676903542.713533 | finished for command Pump L3 OFF
INFO:root:T= 1676903542.723533 | asked for command Pump L5 OFF
INFO:root:T= 1676903542.723533 | asked for command Pump L4 OFF
INFO:root:T= 1676903542.733533 | asked for command Pump L6 OFF
INFO:root:T= 1676903542.733533 | finished for command Pump L4 OFF
INFO:root:T= 1676903542.733533 | finished for command Pump L5 OFF
INFO:root:T= 1676903542.743534 | finished for command Pump L6 OFF
INFO:root:T= 1676903542.753533 | asked for command Pump L7 OFF
INFO:root:T= 1676903542.753533 | asked for command Pump L8 OFF
INFO:root:T= 1676903542.763534 | finished for command Pump L7 OFF
INFO:root:T= 1676903542.763534 | finished for command Pump L8 OFF
INFO:root:T= 1676903551.503546 | asked for opening Pump L1 for duration 6.000000 seconds
INFO:root:T= 1676903551.503546 | asked for command Pump L1 ON
INFO:root:T= 1676903551.513546 | finished for command Pump L1 ON
INFO:root:T= 1676903551.513546 | asked for opening Pump L2 for duration 6.000000 seconds
INFO:root:T= 1676903551.513546 | asked for command Pump L2 ON
INFO:root:T= 1676903551.523546 | finished for command Pump L2 ON
INFO:root:T= 1676903551.523546 | asked for opening Pump L3 for duration 6.000000 seconds
INFO:root:T= 1676903551.523546 | asked for command Pump L3 ON
INFO:root:T= 1676903551.533546 | finished for command Pump L3 ON
INFO:root:T= 1676903551.533546 | asked for opening Pump L4 for duration 6.000000 seconds
INFO:root:T= 1676903551.533546 | asked for command Pump L4 ON
INFO:root:T= 1676903551.543546 | finished for command Pump L4 ON
INFO:root:T= 1676903551.543546 | asked for opening Pump L5 for duration 6.000000 seconds
INFO:root:T= 1676903551.543546 | asked for command Pump L5 ON
INFO:root:T= 1676903551.553546 | finished for command Pump L5 ON
INFO:root:T= 1676903551.553546 | asked for opening Pump L6 for duration 6.000000 seconds
INFO:root:T= 1676903551.553546 | asked for command Pump L6 ON
INFO:root:T= 1676903551.563546 | finished for command Pump L6 ON
INFO:root:T= 1676903551.563546 | asked for opening Pump L7 for duration 6.000000 seconds
INFO:root:T= 1676903551.563546 | asked for command Pump L7 ON
INFO:root:T= 1676903551.573546 | finished for command Pump L7 ON
INFO:root:T= 1676903551.573546 | asked for opening Pump L8 for duration 6.000000 seconds
INFO:root:T= 1676903551.573546 | asked for command Pump L8 ON
INFO:root:T= 1676903551.583546 | finished for command Pump L8 ON
INFO:root:T= 1676903557.513554 | asked for command Pump L1 OFF
INFO:root:T= 1676903557.523554 | asked for command Pump L2 OFF
INFO:root:T= 1676903557.523554 | finished for command Pump L1 OFF
INFO:root:T= 1676903557.533554 | finished for command Pump L2 OFF
INFO:root:T= 1676903557.543554 | asked for command Pump L3 OFF
INFO:root:T= 1676903557.543554 | asked for command Pump L4 OFF
INFO:root:T= 1676903557.553554 | asked for command Pump L5 OFF
INFO:root:T= 1676903557.553554 | finished for command Pump L3 OFF
INFO:root:T= 1676903557.553554 | finished for command Pump L4 OFF
INFO:root:T= 1676903557.563554 | finished for command Pump L5 OFF
INFO:root:T= 1676903557.573554 | asked for command Pump L7 OFF
INFO:root:T= 1676903557.573554 | asked for command Pump L6 OFF
INFO:root:T= 1676903557.583554 | finished for command Pump L6 OFF
INFO:root:T= 1676903557.583554 | finished for command Pump L7 OFF
INFO:root:T= 1676903557.593554 | asked for command Pump L8 OFF
INFO:root:T= 1676903557.603554 | finished for command Pump L8 OFF
INFO:root:T= 1676903561.933560 | asked for opening Pump L1 for duration 6.000000 seconds
INFO:root:T= 1676903561.933560 | asked for command Pump L1 ON
INFO:root:T= 1676903561.943560 | finished for command Pump L1 ON
INFO:root:T= 1676903561.943560 | asked for opening Pump L2 for duration 6.000000 seconds
INFO:root:T= 1676903561.943560 | asked for command Pump L2 ON
INFO:root:T= 1676903561.953560 | finished for command Pump L2 ON
INFO:root:T= 1676903561.953560 | asked for opening Pump L3 for duration 6.000000 seconds
INFO:root:T= 1676903561.953560 | asked for command Pump L3 ON
INFO:root:T= 1676903561.963560 | finished for command Pump L3 ON
INFO:root:T= 1676903561.963560 | asked for opening Pump L4 for duration 6.000000 seconds
INFO:root:T= 1676903561.963560 | asked for command Pump L4 ON
INFO:root:T= 1676903561.973560 | finished for command Pump L4 ON
INFO:root:T= 1676903561.973560 | asked for opening Pump L5 for duration 6.000000 seconds
INFO:root:T= 1676903561.973560 | asked for command Pump L5 ON
INFO:root:T= 1676903561.983561 | finished for command Pump L5 ON
INFO:root:T= 1676903561.983561 | asked for opening Pump L6 for duration 6.000000 seconds
INFO:root:T= 1676903561.983561 | asked for command Pump L6 ON
INFO:root:T= 1676903561.993560 | finished for command Pump L6 ON
INFO:root:T= 1676903561.993560 | asked for opening Pump L7 for duration 6.000000 seconds
INFO:root:T= 1676903561.993560 | asked for command Pump L7 ON
INFO:root:T= 1676903562.003561 | finished for command Pump L7 ON
INFO:root:T= 1676903562.003561 | asked for opening Pump L8 for duration 6.000000 seconds
INFO:root:T= 1676903562.003561 | asked for command Pump L8 ON
INFO:root:T= 1676903562.013560 | finished for command Pump L8 ON
INFO:root:T= 1676903567.943569 | asked for command Pump L1 OFF
INFO:root:T= 1676903567.953569 | finished for command Pump L1 OFF
INFO:root:T= 1676903567.963569 | asked for command Pump L3 OFF
INFO:root:T= 1676903567.963569 | asked for command Pump L2 OFF
INFO:root:T= 1676903567.973569 | finished for command Pump L3 OFF
INFO:root:T= 1676903567.973569 | finished for command Pump L2 OFF
INFO:root:T= 1676903567.983569 | asked for command Pump L4 OFF
INFO:root:T= 1676903567.983569 | asked for command Pump L5 OFF
INFO:root:T= 1676903567.993569 | asked for command Pump L6 OFF
INFO:root:T= 1676903567.993569 | finished for command Pump L4 OFF
INFO:root:T= 1676903567.993569 | finished for command Pump L5 OFF
INFO:root:T= 1676903568.003569 | finished for command Pump L6 OFF
INFO:root:T= 1676903568.013569 | asked for command Pump L7 OFF
INFO:root:T= 1676903568.013569 | asked for command Pump L8 OFF
INFO:root:T= 1676903568.023569 | finished for command Pump L7 OFF
INFO:root:T= 1676903568.023569 | finished for command Pump L8 OFF
INFO:root:T= 1676903571.233573 | asked for opening Pump L1 for duration 6.000000 seconds
INFO:root:T= 1676903571.233573 | asked for command Pump L1 ON
INFO:root:T= 1676903571.243573 | finished for command Pump L1 ON
INFO:root:T= 1676903571.243573 | asked for opening Pump L2 for duration 6.000000 seconds
INFO:root:T= 1676903571.243573 | asked for command Pump L2 ON
INFO:root:T= 1676903571.253573 | finished for command Pump L2 ON
INFO:root:T= 1676903571.253573 | asked for opening Pump L3 for duration 6.000000 seconds
INFO:root:T= 1676903571.253573 | asked for command Pump L3 ON
INFO:root:T= 1676903571.263573 | finished for command Pump L3 ON
INFO:root:T= 1676903571.263573 | asked for opening Pump L4 for duration 6.000000 seconds
INFO:root:T= 1676903571.263573 | asked for command Pump L4 ON
INFO:root:T= 1676903571.273573 | finished for command Pump L4 ON
INFO:root:T= 1676903571.273573 | asked for opening Pump L5 for duration 6.000000 seconds
INFO:root:T= 1676903571.273573 | asked for command Pump L5 ON
INFO:root:T= 1676903571.283573 | finished for command Pump L5 ON
INFO:root:T= 1676903571.283573 | asked for opening Pump L6 for duration 6.000000 seconds
INFO:root:T= 1676903571.283573 | asked for command Pump L6 ON
INFO:root:T= 1676903571.293573 | finished for command Pump L6 ON
INFO:root:T= 1676903571.293573 | asked for opening Pump L7 for duration 6.000000 seconds
INFO:root:T= 1676903571.293573 | asked for command Pump L7 ON
INFO:root:T= 1676903571.303574 | finished for command Pump L7 ON
INFO:root:T= 1676903571.303574 | asked for opening Pump L8 for duration 6.000000 seconds
INFO:root:T= 1676903571.303574 | asked for command Pump L8 ON
INFO:root:T= 1676903571.313573 | finished for command Pump L8 ON
INFO:root:T= 1676903577.243582 | asked for command Pump L1 OFF
INFO:root:T= 1676903577.253582 | finished for command Pump L1 OFF
INFO:root:T= 1676903577.263582 | asked for command Pump L3 OFF
INFO:root:T= 1676903577.263582 | asked for command Pump L2 OFF
INFO:root:T= 1676903577.273582 | asked for command Pump L4 OFF
INFO:root:T= 1676903577.273582 | finished for command Pump L3 OFF
INFO:root:T= 1676903577.273582 | finished for command Pump L2 OFF
INFO:root:T= 1676903577.283582 | finished for command Pump L4 OFF
INFO:root:T= 1676903577.293582 | asked for command Pump L6 OFF
INFO:root:T= 1676903577.293582 | asked for command Pump L5 OFF
INFO:root:T= 1676903577.303582 | asked for command Pump L7 OFF
INFO:root:T= 1676903577.303582 | finished for command Pump L6 OFF
INFO:root:T= 1676903577.303582 | finished for command Pump L5 OFF
INFO:root:T= 1676903577.313582 | finished for command Pump L7 OFF
INFO:root:T= 1676903577.323582 | asked for command Pump L8 OFF
INFO:root:T= 1676903577.333582 | finished for command Pump L8 OFF
INFO:root:T= 1676903636.156664 | sending request gotobin to the ot2
INFO:root:T= 1676903805.673251 | sending request gotobin to the ot2
INFO:root:T= 1676903850.493314 | sending request gotobin to the ot2
INFO:root:T= 1676903986.133503 | sending request gotobin to the ot2
INFO:root:T= 1676904025.513559 | sending request gotobin to the ot2
