INFO:root:T=1654000505.3679907 | domain=GLOBAL | msg=opto-cyto-reactors cod git id =5bd4dd78ac6acb02da07ca9952f93ca036c8ab53
INFO:root:T= 1654000516.348006| Pinching front valves
INFO:root:T= 1654002164.303598 | finished for command Pump L2 ON
INFO:root:T= 1654002164.303598 | asked for opening Pump L3 for duration 6.000000 seconds
INFO:root:T= 1654002164.303598 | asked for command Pump L3 ON
INFO:root:T= 1654002164.313598 | finished for command Pump L3 ON
INFO:root:T= 1654002164.313598 | asked for opening Pump L4 for duration 6.000000 seconds
INFO:root:T= 1654002164.313598 | asked for command Pump L4 ON
INFO:root:T= 1654002164.323598 | finished for command Pump L4 ON
INFO:root:T= 1654002164.323598 | asked for opening Pump L5 for duration 6.000000 seconds
INFO:root:T= 1654002164.323598 | asked for command Pump L5 ON
INFO:root:T= 1654002164.333598 | finished for command Pump L5 ON
INFO:root:T= 1654002164.333598 | asked for opening Pump L6 for duration 6.000000 seconds
INFO:root:T= 1654002164.333598 | asked for command Pump L6 ON
INFO:root:T= 1654002164.343598 | finished for command Pump L6 ON
INFO:root:T= 1654002164.343598 | asked for opening Pump L7 for duration 6.000000 seconds
INFO:root:T= 1654002164.343598 | asked for command Pump L7 ON
INFO:root:T= 1654002164.353598 | finished for command Pump L7 ON
INFO:root:T= 1654002164.353598 | asked for opening Pump L8 for duration 6.000000 seconds
INFO:root:T= 1654002164.353598 | asked for command Pump L8 ON
INFO:root:T= 1654002164.363598 | finished for command Pump L8 ON
INFO:root:T= 1654002170.303607 | asked for command Pump L1 OFF
INFO:root:T= 1654002170.303607 | asked for command Pump L2 OFF
INFO:root:T= 1654002170.313607 | asked for command Pump L3 OFF
INFO:root:T= 1654002170.313607 | finished for command Pump L2 OFF
INFO:root:T= 1654002170.313607 | finished for command Pump L1 OFF
INFO:root:T= 1654002170.323606 | finished for command Pump L3 OFF
INFO:root:T= 1654002170.333606 | asked for command Pump L4 OFF
INFO:root:T= 1654002170.333606 | asked for command Pump L5 OFF
INFO:root:T= 1654002170.343606 | finished for command Pump L4 OFF
INFO:root:T= 1654002170.343606 | finished for command Pump L5 OFF
INFO:root:T= 1654002170.353607 | asked for command Pump L6 OFF
INFO:root:T= 1654002170.353607 | asked for command Pump L7 OFF
INFO:root:T= 1654002170.363606 | asked for command Pump L8 OFF
INFO:root:T= 1654002170.363606 | finished for command Pump L6 OFF
INFO:root:T= 1654002170.363606 | finished for command Pump L7 OFF
INFO:root:T= 1654002170.373607 | finished for command Pump L8 OFF
INFO:root:T= 1654002172.153609 | asked for opening Pump L1 for duration 6.000000 seconds
INFO:root:T= 1654002172.153609 | asked for command Pump L1 ON
INFO:root:T= 1654002172.163609 | finished for command Pump L1 ON
INFO:root:T= 1654002172.163609 | asked for opening Pump L2 for duration 6.000000 seconds
INFO:root:T= 1654002172.163609 | asked for command Pump L2 ON
INFO:root:T= 1654002172.173609 | finished for command Pump L2 ON
INFO:root:T= 1654002172.173609 | asked for opening Pump L3 for duration 6.000000 seconds
INFO:root:T= 1654002172.173609 | asked for command Pump L3 ON
INFO:root:T= 1654002172.183609 | finished for command Pump L3 ON
INFO:root:T= 1654002172.183609 | asked for opening Pump L4 for duration 6.000000 seconds
INFO:root:T= 1654002172.183609 | asked for command Pump L4 ON
INFO:root:T= 1654002172.193609 | finished for command Pump L4 ON
INFO:root:T= 1654002172.193609 | asked for opening Pump L5 for duration 6.000000 seconds
INFO:root:T= 1654002172.193609 | asked for command Pump L5 ON
INFO:root:T= 1654002172.203609 | finished for command Pump L5 ON
INFO:root:T= 1654002172.203609 | asked for opening Pump L6 for duration 6.000000 seconds
INFO:root:T= 1654002172.203609 | asked for command Pump L6 ON
INFO:root:T= 1654002172.213609 | finished for command Pump L6 ON
INFO:root:T= 1654002172.213609 | asked for opening Pump L7 for duration 6.000000 seconds
INFO:root:T= 1654002172.213609 | asked for command Pump L7 ON
INFO:root:T= 1654002172.223609 | finished for command Pump L7 ON
INFO:root:T= 1654002172.223609 | asked for opening Pump L8 for duration 6.000000 seconds
INFO:root:T= 1654002172.223609 | asked for command Pump L8 ON
INFO:root:T= 1654002172.233609 | finished for command Pump L8 ON
INFO:root:T= 1654002178.163618 | asked for command Pump L1 OFF
INFO:root:T= 1654002178.173617 | finished for command Pump L1 OFF
INFO:root:T= 1654002178.183618 | asked for command Pump L2 OFF
INFO:root:T= 1654002178.183618 | asked for command Pump L3 OFF
INFO:root:T= 1654002178.193617 | asked for command Pump L4 OFF
INFO:root:T= 1654002178.193617 | finished for command Pump L3 OFF
INFO:root:T= 1654002178.193617 | finished for command Pump L2 OFF
INFO:root:T= 1654002178.203618 | finished for command Pump L4 OFF
INFO:root:T= 1654002178.213618 | asked for command Pump L6 OFF
INFO:root:T= 1654002178.213618 | asked for command Pump L5 OFF
INFO:root:T= 1654002178.223618 | asked for command Pump L7 OFF
INFO:root:T= 1654002178.223618 | finished for command Pump L5 OFF
INFO:root:T= 1654002178.223618 | finished for command Pump L6 OFF
INFO:root:T= 1654002178.233618 | finished for command Pump L7 OFF
INFO:root:T= 1654002178.243618 | asked for command Pump L8 OFF
INFO:root:T= 1654002178.253618 | finished for command Pump L8 OFF
INFO:root:T= 1654002179.683619 | asked for opening Pump L1 for duration 6.000000 seconds
INFO:root:T= 1654002179.683619 | asked for command Pump L1 ON
INFO:root:T= 1654002179.703619 | finished for command Pump L1 ON
INFO:root:T= 1654002179.703619 | asked for opening Pump L2 for duration 6.000000 seconds
INFO:root:T= 1654002179.703619 | asked for command Pump L2 ON
INFO:root:T= 1654002179.713620 | finished for command Pump L2 ON
INFO:root:T= 1654002179.713620 | asked for opening Pump L3 for duration 6.000000 seconds
INFO:root:T= 1654002179.713620 | asked for command Pump L3 ON
INFO:root:T= 1654002179.723620 | finished for command Pump L3 ON
INFO:root:T= 1654002179.723620 | asked for opening Pump L4 for duration 6.000000 seconds
INFO:root:T= 1654002179.723620 | asked for command Pump L4 ON
INFO:root:T= 1654002179.733620 | finished for command Pump L4 ON
INFO:root:T= 1654002179.733620 | asked for opening Pump L5 for duration 6.000000 seconds
INFO:root:T= 1654002179.733620 | asked for command Pump L5 ON
INFO:root:T= 1654002179.743620 | finished for command Pump L5 ON
INFO:root:T= 1654002179.743620 | asked for opening Pump L6 for duration 6.000000 seconds
INFO:root:T= 1654002179.743620 | asked for command Pump L6 ON
INFO:root:T= 1654002179.753620 | finished for command Pump L6 ON
INFO:root:T= 1654002179.753620 | asked for opening Pump L7 for duration 6.000000 seconds
INFO:root:T= 1654002179.753620 | asked for command Pump L7 ON
INFO:root:T= 1654002179.763620 | finished for command Pump L7 ON
INFO:root:T= 1654002179.763620 | asked for opening Pump L8 for duration 6.000000 seconds
INFO:root:T= 1654002179.763620 | asked for command Pump L8 ON
INFO:root:T= 1654002179.773620 | finished for command Pump L8 ON
INFO:root:T= 1654002185.703628 | asked for command Pump L1 OFF
INFO:root:T= 1654002185.713628 | asked for command Pump L2 OFF
INFO:root:T= 1654002185.713628 | finished for command Pump L1 OFF
INFO:root:T= 1654002185.723628 | finished for command Pump L2 OFF
INFO:root:T= 1654002185.733628 | asked for command Pump L3 OFF
INFO:root:T= 1654002185.733628 | asked for command Pump L4 OFF
INFO:root:T= 1654002185.743628 | asked for command Pump L5 OFF
INFO:root:T= 1654002185.743628 | finished for command Pump L4 OFF
INFO:root:T= 1654002185.743628 | finished for command Pump L3 OFF
INFO:root:T= 1654002185.753628 | finished for command Pump L5 OFF
INFO:root:T= 1654002185.763628 | asked for command Pump L6 OFF
INFO:root:T= 1654002185.763628 | asked for command Pump L7 OFF
INFO:root:T= 1654002185.773628 | asked for command Pump L8 OFF
INFO:root:T= 1654002185.773628 | finished for command Pump L6 OFF
INFO:root:T= 1654002185.773628 | finished for command Pump L7 OFF
INFO:root:T= 1654002185.783628 | finished for command Pump L8 OFF
INFO:root:T= 1654002192.443638 | sending request gotobin to the ot2
INFO:root:T= 1654002192.503638 | Finished request gotobin to the ot2
INFO:root:T= 1654002193.483639| Pinching front valves
INFO:root:T= 1654002193.483639 | asked for command Valve F1 ON
INFO:root:T= 1654002193.503639 | finished for command Valve F1 ON
INFO:root:T= 1654002193.503639 | asked for command Valve F2 ON
INFO:root:T= 1654002193.523639 | finished for command Valve F2 ON
INFO:root:T= 1654002193.523639 | asked for command Valve F3 ON
INFO:root:T= 1654002193.533639 | finished for command Valve F3 ON
INFO:root:T= 1654002193.533639 | asked for command Valve F4 ON
INFO:root:T= 1654002193.543639 | finished for command Valve F4 ON
INFO:root:T= 1654002193.543639 | asked for command Valve F5 ON
INFO:root:T= 1654002193.553639 | finished for command Valve F5 ON
INFO:root:T= 1654002193.553639 | asked for command Valve F6 ON
INFO:root:T= 1654002193.563639 | finished for command Valve F6 ON
INFO:root:T= 1654002193.563639 | asked for command Valve F7 ON
INFO:root:T= 1654002193.573639 | finished for command Valve F7 ON
INFO:root:T= 1654002193.573639 | asked for command Valve F8 ON
INFO:root:T= 1654002193.583639 | finished for command Valve F8 ON
INFO:root:T= 1654002193.583639 | sending request gotobin to the ot2
INFO:root:T= 1654002193.623639 | Finished request gotobin to the ot2
INFO:root:T= 1654002193.623639 | asked for command Pump H1 ON
INFO:root:T= 1654002193.643639 | finished for command Pump H1 ON
INFO:root:T= 1654002193.643639 | asked for command Pump H2 ON
INFO:root:T= 1654002193.653639 | finished for command Pump H2 ON
INFO:root:T= 1654002193.653639 | asked for command Pump H3 ON
INFO:root:T= 1654002193.663639 | finished for command Pump H3 ON
INFO:root:T= 1654002193.663639 | asked for command Pump H4 ON
INFO:root:T= 1654002193.673639 | finished for command Pump H4 ON
INFO:root:T= 1654002193.673639 | asked for command Pump H5 ON
INFO:root:T= 1654002193.683639 | finished for command Pump H5 ON
INFO:root:T= 1654002193.683639 | asked for command Pump H6 ON
INFO:root:T= 1654002193.693639 | finished for command Pump H6 ON
INFO:root:T= 1654002193.693639 | asked for command Pump H7 ON
INFO:root:T= 1654002193.703639 | finished for command Pump H7 ON
INFO:root:T= 1654002193.703639 | asked for command Pump H8 ON
INFO:root:T= 1654002193.713639 | finished for command Pump H8 ON
INFO:root:T= 1654002252.283721 | asked for command Pump H1 OFF
INFO:root:T= 1654002252.303721 | finished for command Pump H1 OFF
INFO:root:T= 1654002252.303721 | asked for command Pump H2 OFF
INFO:root:T= 1654002252.313721 | finished for command Pump H2 OFF
INFO:root:T= 1654002252.313721 | asked for command Pump H3 OFF
INFO:root:T= 1654002252.323721 | finished for command Pump H3 OFF
INFO:root:T= 1654002252.323721 | asked for command Pump H4 OFF
INFO:root:T= 1654002252.333721 | finished for command Pump H4 OFF
INFO:root:T= 1654002252.333721 | asked for command Pump H5 OFF
INFO:root:T= 1654002252.343721 | finished for command Pump H5 OFF
INFO:root:T= 1654002252.343721 | asked for command Pump H6 OFF
INFO:root:T= 1654002252.353721 | finished for command Pump H6 OFF
INFO:root:T= 1654002252.353721 | asked for command Pump H7 OFF
INFO:root:T= 1654002252.363721 | finished for command Pump H7 OFF
INFO:root:T= 1654002252.363721 | asked for command Pump H8 OFF
INFO:root:T= 1654002252.373721 | finished for command Pump H8 OFF
INFO:root:T= 1654002252.373721| Pinching front valves
INFO:root:T= 1654002252.373721 | asked for command Valve F1 OFF
INFO:root:T= 1654002252.383722 | finished for command Valve F1 OFF
INFO:root:T= 1654002252.383722 | asked for command Valve F2 OFF
INFO:root:T= 1654002252.393721 | finished for command Valve F2 OFF
INFO:root:T= 1654002252.393721 | asked for command Valve F3 OFF
INFO:root:T= 1654002252.403722 | finished for command Valve F3 OFF
INFO:root:T= 1654002252.403722 | asked for command Valve F4 OFF
INFO:root:T= 1654002252.413721 | finished for command Valve F4 OFF
INFO:root:T= 1654002252.413721 | asked for command Valve F5 OFF
INFO:root:T= 1654002252.423722 | finished for command Valve F5 OFF
INFO:root:T= 1654002252.423722 | asked for command Valve F6 OFF
INFO:root:T= 1654002252.433722 | finished for command Valve F6 OFF
INFO:root:T= 1654002252.433722 | asked for command Valve F7 OFF
INFO:root:T= 1654002252.443722 | finished for command Valve F7 OFF
INFO:root:T= 1654002252.443722 | asked for command Valve F8 OFF
INFO:root:T= 1654002252.453722 | finished for command Valve F8 OFF
INFO:root:T= 1654002319.444815| Pinching front valves
INFO:root:T= 1654002319.444815 | asked for command Valve F1 ON
WARNING:root:reading Valve F1 state not successful, trying again
INFO:root:T= 1654002325.484824 | finished for command Valve F1 ON
INFO:root:T= 1654002325.484824 | asked for command Valve F2 ON
INFO:root:T= 1654002325.494824 | finished for command Valve F2 ON
INFO:root:T= 1654002325.494824 | asked for command Valve F3 ON
INFO:root:T= 1654002325.504824 | finished for command Valve F3 ON
INFO:root:T= 1654002325.504824 | asked for command Valve F4 ON
INFO:root:T= 1654002325.514824 | finished for command Valve F4 ON
INFO:root:T= 1654002325.514824 | asked for command Valve F5 ON
INFO:root:T= 1654002325.524824 | finished for command Valve F5 ON
INFO:root:T= 1654002325.524824 | asked for command Valve F6 ON
INFO:root:T= 1654002325.534824 | finished for command Valve F6 ON
INFO:root:T= 1654002325.534824 | asked for command Valve F7 ON
INFO:root:T= 1654002325.544824 | finished for command Valve F7 ON
INFO:root:T= 1654002325.544824 | asked for command Valve F8 ON
INFO:root:T= 1654002325.554824 | finished for command Valve F8 ON
INFO:root:T= 1654002325.554824 | sending request gotobin to the ot2
INFO:root:T= 1654002325.604824 | Finished request gotobin to the ot2
INFO:root:T= 1654002325.604824 | asked for command Pump H1 ON
INFO:root:T= 1654002325.614824 | finished for command Pump H1 ON
INFO:root:T= 1654002325.614824 | asked for command Pump H2 ON
INFO:root:T= 1654002325.624824 | finished for command Pump H2 ON
INFO:root:T= 1654002325.624824 | asked for command Pump H3 ON
INFO:root:T= 1654002325.634824 | finished for command Pump H3 ON
INFO:root:T= 1654002325.634824 | asked for command Pump H4 ON
INFO:root:T= 1654002325.644824 | finished for command Pump H4 ON
INFO:root:T= 1654002325.644824 | asked for command Pump H5 ON
INFO:root:T= 1654002325.654824 | finished for command Pump H5 ON
INFO:root:T= 1654002325.654824 | asked for command Pump H6 ON
INFO:root:T= 1654002325.664824 | finished for command Pump H6 ON
INFO:root:T= 1654002325.664824 | asked for command Pump H7 ON
INFO:root:T= 1654002325.674824 | finished for command Pump H7 ON
INFO:root:T= 1654002325.674824 | asked for command Pump H8 ON
INFO:root:T= 1654002325.684824 | finished for command Pump H8 ON
INFO:root:T= 1654002332.614834 | asked for command Pump H1 OFF
INFO:root:T= 1654002332.634834 | finished for command Pump H1 OFF
INFO:root:T= 1654002332.634834 | asked for command Pump H2 OFF
INFO:root:T= 1654002332.654834 | finished for command Pump H2 OFF
INFO:root:T= 1654002332.654834 | asked for command Pump H3 OFF
INFO:root:T= 1654002332.664834 | finished for command Pump H3 OFF
INFO:root:T= 1654002332.664834 | asked for command Pump H4 OFF
INFO:root:T= 1654002332.674834 | finished for command Pump H4 OFF
INFO:root:T= 1654002332.674834 | asked for command Pump H5 OFF
INFO:root:T= 1654002332.684834 | finished for command Pump H5 OFF
INFO:root:T= 1654002332.684834 | asked for command Pump H6 OFF
INFO:root:T= 1654002332.694834 | finished for command Pump H6 OFF
INFO:root:T= 1654002332.694834 | asked for command Pump H7 OFF
INFO:root:T= 1654002332.704834 | finished for command Pump H7 OFF
INFO:root:T= 1654002332.704834 | asked for command Pump H8 OFF
INFO:root:T= 1654002332.714834 | finished for command Pump H8 OFF
INFO:root:T= 1654002332.714834| Pinching front valves
INFO:root:T= 1654002332.714834 | asked for command Valve F1 OFF
INFO:root:T= 1654002332.724834 | finished for command Valve F1 OFF
INFO:root:T= 1654002332.724834 | asked for command Valve F2 OFF
INFO:root:T= 1654002332.734834 | finished for command Valve F2 OFF
INFO:root:T= 1654002332.734834 | asked for command Valve F3 OFF
INFO:root:T= 1654002332.744834 | finished for command Valve F3 OFF
INFO:root:T= 1654002332.744834 | asked for command Valve F4 OFF
INFO:root:T= 1654002332.754834 | finished for command Valve F4 OFF
INFO:root:T= 1654002332.754834 | asked for command Valve F5 OFF
INFO:root:T= 1654002332.764834 | finished for command Valve F5 OFF
INFO:root:T= 1654002332.764834 | asked for command Valve F6 OFF
INFO:root:T= 1654002332.774834 | finished for command Valve F6 OFF
INFO:root:T= 1654002332.774834 | asked for command Valve F7 OFF
INFO:root:T= 1654002332.784834 | finished for command Valve F7 OFF
INFO:root:T= 1654002332.784834 | asked for command Valve F8 OFF
INFO:root:T= 1654002332.794834 | finished for command Valve F8 OFF
INFO:root:T= 1654002334.534837| Started an input pumps priming sequence
INFO:root:T= 1654002336.404839 | asked for opening Pump L1 for duration 6.000000 seconds
INFO:root:T= 1654002336.404839 | asked for command Pump L1 ON
INFO:root:T= 1654002336.414839 | finished for command Pump L1 ON
INFO:root:T= 1654002336.414839 | asked for opening Pump L2 for duration 6.000000 seconds
INFO:root:T= 1654002336.414839 | asked for command Pump L2 ON
INFO:root:T= 1654002336.424839 | finished for command Pump L2 ON
INFO:root:T= 1654002336.424839 | asked for opening Pump L3 for duration 6.000000 seconds
INFO:root:T= 1654002336.424839 | asked for command Pump L3 ON
INFO:root:T= 1654002336.434839 | finished for command Pump L3 ON
INFO:root:T= 1654002336.434839 | asked for opening Pump L4 for duration 6.000000 seconds
INFO:root:T= 1654002336.434839 | asked for command Pump L4 ON
INFO:root:T= 1654002336.444839 | finished for command Pump L4 ON
INFO:root:T= 1654002336.444839 | asked for opening Pump L5 for duration 6.000000 seconds
INFO:root:T= 1654002336.444839 | asked for command Pump L5 ON
INFO:root:T= 1654002336.454839 | finished for command Pump L5 ON
INFO:root:T= 1654002336.454839 | asked for opening Pump L6 for duration 6.000000 seconds
INFO:root:T= 1654002336.454839 | asked for command Pump L6 ON
INFO:root:T= 1654002336.464839 | finished for command Pump L6 ON
INFO:root:T= 1654002336.464839 | asked for opening Pump L7 for duration 6.000000 seconds
INFO:root:T= 1654002336.464839 | asked for command Pump L7 ON
INFO:root:T= 1654002336.474839 | finished for command Pump L7 ON
INFO:root:T= 1654002336.474839 | asked for opening Pump L8 for duration 6.000000 seconds
INFO:root:T= 1654002336.474839 | asked for command Pump L8 ON
INFO:root:T= 1654002336.484839 | finished for command Pump L8 ON
INFO:root:T= 1654002342.414847 | asked for command Pump L1 OFF
INFO:root:T= 1654002342.424848 | finished for command Pump L1 OFF
INFO:root:T= 1654002342.434848 | asked for command Pump L3 OFF
INFO:root:T= 1654002342.434848 | asked for command Pump L2 OFF
INFO:root:T= 1654002342.444848 | asked for command Pump L4 OFF
INFO:root:T= 1654002342.444848 | finished for command Pump L3 OFF
INFO:root:T= 1654002342.444848 | finished for command Pump L2 OFF
INFO:root:T= 1654002342.454848 | finished for command Pump L4 OFF
INFO:root:T= 1654002342.464848 | asked for command Pump L6 OFF
INFO:root:T= 1654002342.464848 | asked for command Pump L5 OFF
INFO:root:T= 1654002342.474848 | finished for command Pump L6 OFF
INFO:root:T= 1654002342.474848 | finished for command Pump L5 OFF
INFO:root:T= 1654002342.484848 | asked for command Pump L8 OFF
INFO:root:T= 1654002342.484848 | asked for command Pump L7 OFF
INFO:root:T= 1654002342.494848 | finished for command Pump L8 OFF
INFO:root:T= 1654002342.494848 | finished for command Pump L7 OFF
INFO:root:T= 1654002343.464849 | asked for opening Pump L1 for duration 6.000000 seconds
INFO:root:T= 1654002343.464849 | asked for command Pump L1 ON
INFO:root:T= 1654002343.484849 | finished for command Pump L1 ON
INFO:root:T= 1654002343.484849 | asked for opening Pump L2 for duration 6.000000 seconds
INFO:root:T= 1654002343.484849 | asked for command Pump L2 ON
INFO:root:T= 1654002343.494849 | finished for command Pump L2 ON
