INFO:root:T=1646223573.0493574 | domain=GLOBAL | msg=opto-cyto-reactors cod git id =5bd4dd78ac6acb02da07ca9952f93ca036c8ab53
INFO:root:T= 1646223580.719368| Pinching front valves
INFO:root:T= 1646223707.359545 | finished for command Pump L8 OFF
INFO:root:T= 1646223707.359545 | finished for command Pump L6 OFF
INFO:root:T= 1646223708.229547 | asked for opening Pump L1 for duration 6.000000 seconds
INFO:root:T= 1646223708.229547 | asked for command Pump L1 ON
INFO:root:T= 1646223708.249547 | finished for command Pump L1 ON
INFO:root:T= 1646223708.249547 | asked for opening Pump L2 for duration 6.000000 seconds
INFO:root:T= 1646223708.249547 | asked for command Pump L2 ON
INFO:root:T= 1646223708.269547 | finished for command Pump L2 ON
INFO:root:T= 1646223708.269547 | asked for opening Pump L3 for duration 6.000000 seconds
INFO:root:T= 1646223708.269547 | asked for command Pump L3 ON
INFO:root:T= 1646223708.279547 | finished for command Pump L3 ON
INFO:root:T= 1646223708.279547 | asked for opening Pump L4 for duration 6.000000 seconds
INFO:root:T= 1646223708.279547 | asked for command Pump L4 ON
INFO:root:T= 1646223708.289546 | finished for command Pump L4 ON
INFO:root:T= 1646223708.289546 | asked for opening Pump L5 for duration 6.000000 seconds
INFO:root:T= 1646223708.289546 | asked for command Pump L5 ON
INFO:root:T= 1646223708.299547 | finished for command Pump L5 ON
INFO:root:T= 1646223708.299547 | asked for opening Pump L6 for duration 6.000000 seconds
INFO:root:T= 1646223708.299547 | asked for command Pump L6 ON
INFO:root:T= 1646223708.319547 | finished for command Pump L6 ON
INFO:root:T= 1646223708.319547 | asked for opening Pump L7 for duration 6.000000 seconds
INFO:root:T= 1646223708.319547 | asked for command Pump L7 ON
INFO:root:T= 1646223708.329546 | finished for command Pump L7 ON
INFO:root:T= 1646223708.329546 | asked for opening Pump L8 for duration 6.000000 seconds
INFO:root:T= 1646223708.329546 | asked for command Pump L8 ON
INFO:root:T= 1646223708.349546 | finished for command Pump L8 ON
INFO:root:T= 1646223714.249555 | asked for command Pump L1 OFF
INFO:root:T= 1646223714.259555 | finished for command Pump L1 OFF
INFO:root:T= 1646223714.279555 | asked for command Pump L2 OFF
INFO:root:T= 1646223714.279555 | asked for command Pump L3 OFF
INFO:root:T= 1646223714.289555 | finished for command Pump L2 OFF
INFO:root:T= 1646223714.289555 | finished for command Pump L3 OFF
INFO:root:T= 1646223714.299555 | asked for command Pump L5 OFF
INFO:root:T= 1646223714.299555 | asked for command Pump L4 OFF
INFO:root:T= 1646223714.309555 | finished for command Pump L4 OFF
INFO:root:T= 1646223714.309555 | finished for command Pump L5 OFF
INFO:root:T= 1646223714.329555 | asked for command Pump L6 OFF
INFO:root:T= 1646223714.329555 | asked for command Pump L7 OFF
INFO:root:T= 1646223714.339555 | finished for command Pump L7 OFF
INFO:root:T= 1646223714.339555 | finished for command Pump L6 OFF
INFO:root:T= 1646223714.359555 | asked for command Pump L8 OFF
INFO:root:T= 1646223714.369555 | finished for command Pump L8 OFF
INFO:root:T= 1646223733.599582 | sending request gotobin to the ot2
INFO:root:T= 1646223733.649582 | Finished request gotobin to the ot2
INFO:root:T= 1646223734.959584| Pinching front valves
INFO:root:T= 1646223734.959584 | asked for command Valve F1 ON
INFO:root:T= 1646223734.989584 | finished for command Valve F1 ON
INFO:root:T= 1646223734.989584 | asked for command Valve F2 ON
INFO:root:T= 1646223734.999584 | finished for command Valve F2 ON
INFO:root:T= 1646223734.999584 | asked for command Valve F3 ON
INFO:root:T= 1646223735.009584 | finished for command Valve F3 ON
INFO:root:T= 1646223735.009584 | asked for command Valve F4 ON
INFO:root:T= 1646223735.019584 | finished for command Valve F4 ON
INFO:root:T= 1646223735.019584 | asked for command Valve F5 ON
INFO:root:T= 1646223735.029584 | finished for command Valve F5 ON
INFO:root:T= 1646223735.029584 | asked for command Valve F6 ON
INFO:root:T= 1646223735.039584 | finished for command Valve F6 ON
INFO:root:T= 1646223735.039584 | asked for command Valve F7 ON
INFO:root:T= 1646223735.049584 | finished for command Valve F7 ON
INFO:root:T= 1646223735.049584 | asked for command Valve F8 ON
INFO:root:T= 1646223735.059584 | finished for command Valve F8 ON
INFO:root:T= 1646223735.059584 | sending request gotobin to the ot2
INFO:root:T= 1646223735.099584 | Finished request gotobin to the ot2
INFO:root:T= 1646223735.109584 | asked for command Pump H1 ON
INFO:root:T= 1646223735.119584 | finished for command Pump H1 ON
INFO:root:T= 1646223735.119584 | asked for command Pump H2 ON
INFO:root:T= 1646223735.129584 | finished for command Pump H2 ON
INFO:root:T= 1646223735.129584 | asked for command Pump H3 ON
INFO:root:T= 1646223735.139584 | finished for command Pump H3 ON
INFO:root:T= 1646223735.139584 | asked for command Pump H4 ON
INFO:root:T= 1646223735.149584 | finished for command Pump H4 ON
INFO:root:T= 1646223735.149584 | asked for command Pump H5 ON
INFO:root:T= 1646223735.159584 | finished for command Pump H5 ON
INFO:root:T= 1646223735.159584 | asked for command Pump H6 ON
INFO:root:T= 1646223735.169584 | finished for command Pump H6 ON
INFO:root:T= 1646223735.169584 | asked for command Pump H7 ON
INFO:root:T= 1646223735.179584 | finished for command Pump H7 ON
INFO:root:T= 1646223735.179584 | asked for command Pump H8 ON
INFO:root:T= 1646223735.189584 | finished for command Pump H8 ON
INFO:root:T= 1646223756.709614 | asked for command Pump H1 OFF
INFO:root:T= 1646223756.739614 | finished for command Pump H1 OFF
INFO:root:T= 1646223756.739614 | asked for command Pump H2 OFF
INFO:root:T= 1646223756.749614 | finished for command Pump H2 OFF
INFO:root:T= 1646223756.749614 | asked for command Pump H3 OFF
INFO:root:T= 1646223756.759614 | finished for command Pump H3 OFF
INFO:root:T= 1646223756.759614 | asked for command Pump H4 OFF
INFO:root:T= 1646223756.769614 | finished for command Pump H4 OFF
INFO:root:T= 1646223756.769614 | asked for command Pump H5 OFF
INFO:root:T= 1646223756.779614 | finished for command Pump H5 OFF
INFO:root:T= 1646223756.779614 | asked for command Pump H6 OFF
INFO:root:T= 1646223756.789614 | finished for command Pump H6 OFF
INFO:root:T= 1646223756.789614 | asked for command Pump H7 OFF
INFO:root:T= 1646223756.799614 | finished for command Pump H7 OFF
INFO:root:T= 1646223756.799614 | asked for command Pump H8 OFF
INFO:root:T= 1646223756.809614 | finished for command Pump H8 OFF
INFO:root:T= 1646223756.809614| Pinching front valves
INFO:root:T= 1646223756.809614 | asked for command Valve F1 OFF
INFO:root:T= 1646223756.819614 | finished for command Valve F1 OFF
INFO:root:T= 1646223756.819614 | asked for command Valve F2 OFF
INFO:root:T= 1646223756.829614 | finished for command Valve F2 OFF
INFO:root:T= 1646223756.829614 | asked for command Valve F3 OFF
INFO:root:T= 1646223756.839614 | finished for command Valve F3 OFF
INFO:root:T= 1646223756.839614 | asked for command Valve F4 OFF
INFO:root:T= 1646223756.849615 | finished for command Valve F4 OFF
INFO:root:T= 1646223756.849615 | asked for command Valve F5 OFF
INFO:root:T= 1646223756.859614 | finished for command Valve F5 OFF
INFO:root:T= 1646223756.859614 | asked for command Valve F6 OFF
INFO:root:T= 1646223756.869615 | finished for command Valve F6 OFF
INFO:root:T= 1646223756.869615 | asked for command Valve F7 OFF
INFO:root:T= 1646223756.879614 | finished for command Valve F7 OFF
INFO:root:T= 1646223756.879614 | asked for command Valve F8 OFF
INFO:root:T= 1646223756.889615 | finished for command Valve F8 OFF
INFO:root:T= 1646223760.719620| Started an input pumps priming sequence
INFO:root:T= 1646223764.109625 | asked for opening Pump L1 for duration 6.000000 seconds
INFO:root:T= 1646223764.109625 | asked for command Pump L1 ON
INFO:root:T= 1646223764.129625 | finished for command Pump L1 ON
INFO:root:T= 1646223764.129625 | asked for opening Pump L2 for duration 6.000000 seconds
INFO:root:T= 1646223764.129625 | asked for command Pump L2 ON
INFO:root:T= 1646223764.139625 | finished for command Pump L2 ON
INFO:root:T= 1646223764.139625 | asked for opening Pump L3 for duration 6.000000 seconds
INFO:root:T= 1646223764.139625 | asked for command Pump L3 ON
INFO:root:T= 1646223764.149625 | finished for command Pump L3 ON
INFO:root:T= 1646223764.149625 | asked for opening Pump L4 for duration 6.000000 seconds
INFO:root:T= 1646223764.149625 | asked for command Pump L4 ON
INFO:root:T= 1646223764.159625 | finished for command Pump L4 ON
INFO:root:T= 1646223764.159625 | asked for opening Pump L5 for duration 6.000000 seconds
INFO:root:T= 1646223764.159625 | asked for command Pump L5 ON
INFO:root:T= 1646223764.169625 | finished for command Pump L5 ON
INFO:root:T= 1646223764.169625 | asked for opening Pump L6 for duration 6.000000 seconds
INFO:root:T= 1646223764.169625 | asked for command Pump L6 ON
INFO:root:T= 1646223764.179625 | finished for command Pump L6 ON
INFO:root:T= 1646223764.179625 | asked for opening Pump L7 for duration 6.000000 seconds
INFO:root:T= 1646223764.179625 | asked for command Pump L7 ON
INFO:root:T= 1646223764.189625 | finished for command Pump L7 ON
INFO:root:T= 1646223764.189625 | asked for opening Pump L8 for duration 6.000000 seconds
INFO:root:T= 1646223764.189625 | asked for command Pump L8 ON
INFO:root:T= 1646223764.199625 | finished for command Pump L8 ON
INFO:root:T= 1646223770.129633 | asked for command Pump L1 OFF
INFO:root:T= 1646223770.139633 | asked for command Pump L2 OFF
INFO:root:T= 1646223770.139633 | finished for command Pump L1 OFF
INFO:root:T= 1646223770.149633 | finished for command Pump L2 OFF
INFO:root:T= 1646223770.159633 | asked for command Pump L4 OFF
INFO:root:T= 1646223770.159633 | asked for command Pump L3 OFF
INFO:root:T= 1646223770.169633 | finished for command Pump L4 OFF
INFO:root:T= 1646223770.179633 | asked for command Pump L5 OFF
INFO:root:T= 1646223770.179633 | asked for command Pump L6 OFF
INFO:root:T= 1646223770.179633 | finished for command Pump L3 OFF
INFO:root:T= 1646223770.189633 | asked for command Pump L7 OFF
INFO:root:T= 1646223770.189633 | finished for command Pump L5 OFF
INFO:root:T= 1646223770.199633 | finished for command Pump L6 OFF
INFO:root:T= 1646223770.199633 | finished for command Pump L7 OFF
INFO:root:T= 1646223770.209633 | asked for command Pump L8 OFF
INFO:root:T= 1646223770.219633 | finished for command Pump L8 OFF
INFO:root:T= 1646223770.719634 | asked for opening Pump L1 for duration 6.000000 seconds
INFO:root:T= 1646223770.719634 | asked for command Pump L1 ON
INFO:root:T= 1646223770.739634 | finished for command Pump L1 ON
INFO:root:T= 1646223770.739634 | asked for opening Pump L2 for duration 6.000000 seconds
INFO:root:T= 1646223770.739634 | asked for command Pump L2 ON
INFO:root:T= 1646223770.749634 | finished for command Pump L2 ON
INFO:root:T= 1646223770.749634 | asked for opening Pump L3 for duration 6.000000 seconds
INFO:root:T= 1646223770.749634 | asked for command Pump L3 ON
INFO:root:T= 1646223770.759634 | finished for command Pump L3 ON
INFO:root:T= 1646223770.759634 | asked for opening Pump L4 for duration 6.000000 seconds
INFO:root:T= 1646223770.759634 | asked for command Pump L4 ON
INFO:root:T= 1646223770.769634 | finished for command Pump L4 ON
INFO:root:T= 1646223770.769634 | asked for opening Pump L5 for duration 6.000000 seconds
INFO:root:T= 1646223770.769634 | asked for command Pump L5 ON
INFO:root:T= 1646223770.779634 | finished for command Pump L5 ON
INFO:root:T= 1646223770.779634 | asked for opening Pump L6 for duration 6.000000 seconds
INFO:root:T= 1646223770.779634 | asked for command Pump L6 ON
INFO:root:T= 1646223770.789634 | finished for command Pump L6 ON
INFO:root:T= 1646223770.789634 | asked for opening Pump L7 for duration 6.000000 seconds
INFO:root:T= 1646223770.789634 | asked for command Pump L7 ON
INFO:root:T= 1646223770.799634 | finished for command Pump L7 ON
INFO:root:T= 1646223770.799634 | asked for opening Pump L8 for duration 6.000000 seconds
INFO:root:T= 1646223770.799634 | asked for command Pump L8 ON
INFO:root:T= 1646223770.809634 | finished for command Pump L8 ON
INFO:root:T= 1646223776.739642 | asked for command Pump L1 OFF
INFO:root:T= 1646223776.749642 | finished for command Pump L1 OFF
INFO:root:T= 1646223776.759642 | asked for command Pump L3 OFF
INFO:root:T= 1646223776.759642 | asked for command Pump L2 OFF
INFO:root:T= 1646223776.769643 | asked for command Pump L4 OFF
INFO:root:T= 1646223776.769643 | finished for command Pump L3 OFF
INFO:root:T= 1646223776.769643 | finished for command Pump L2 OFF
INFO:root:T= 1646223776.789643 | asked for command Pump L6 OFF
INFO:root:T= 1646223776.789643 | asked for command Pump L5 OFF
INFO:root:T= 1646223776.789643 | finished for command Pump L4 OFF
INFO:root:T= 1646223776.809643 | asked for command Pump L7 OFF
INFO:root:T= 1646223776.809643 | asked for command Pump L8 OFF
INFO:root:T= 1646223776.809643 | finished for command Pump L5 OFF
INFO:root:T= 1646223776.809643 | finished for command Pump L6 OFF
INFO:root:T= 1646223776.829643 | finished for command Pump L7 OFF
INFO:root:T= 1646223776.829643 | finished for command Pump L8 OFF
INFO:root:T= 1646223779.109646 | asked for opening Pump L1 for duration 6.000000 seconds
INFO:root:T= 1646223779.109646 | asked for command Pump L1 ON
INFO:root:T= 1646223779.129646 | finished for command Pump L1 ON
INFO:root:T= 1646223779.129646 | asked for opening Pump L2 for duration 6.000000 seconds
INFO:root:T= 1646223779.129646 | asked for command Pump L2 ON
INFO:root:T= 1646223779.139646 | finished for command Pump L2 ON
INFO:root:T= 1646223779.139646 | asked for opening Pump L3 for duration 6.000000 seconds
INFO:root:T= 1646223779.139646 | asked for command Pump L3 ON
INFO:root:T= 1646223779.149646 | finished for command Pump L3 ON
INFO:root:T= 1646223779.149646 | asked for opening Pump L4 for duration 6.000000 seconds
INFO:root:T= 1646223779.149646 | asked for command Pump L4 ON
INFO:root:T= 1646223779.159646 | finished for command Pump L4 ON
INFO:root:T= 1646223779.159646 | asked for opening Pump L5 for duration 6.000000 seconds
INFO:root:T= 1646223779.159646 | asked for command Pump L5 ON
INFO:root:T= 1646223779.169646 | finished for command Pump L5 ON
INFO:root:T= 1646223779.169646 | asked for opening Pump L6 for duration 6.000000 seconds
INFO:root:T= 1646223779.169646 | asked for command Pump L6 ON
INFO:root:T= 1646223779.179646 | finished for command Pump L6 ON
INFO:root:T= 1646223779.179646 | asked for opening Pump L7 for duration 6.000000 seconds
INFO:root:T= 1646223779.179646 | asked for command Pump L7 ON
INFO:root:T= 1646223779.189646 | finished for command Pump L7 ON
INFO:root:T= 1646223779.189646 | asked for opening Pump L8 for duration 6.000000 seconds
INFO:root:T= 1646223779.189646 | asked for command Pump L8 ON
INFO:root:T= 1646223779.199646 | finished for command Pump L8 ON
INFO:root:T= 1646223785.139654 | asked for command Pump L2 OFF
INFO:root:T= 1646223785.139654 | asked for command Pump L1 OFF
INFO:root:T= 1646223785.149654 | asked for command Pump L3 OFF
INFO:root:T= 1646223785.149654 | finished for command Pump L2 OFF
INFO:root:T= 1646223785.159654 | finished for command Pump L1 OFF
INFO:root:T= 1646223785.159654 | finished for command Pump L3 OFF
INFO:root:T= 1646223785.169654 | asked for command Pump L4 OFF
INFO:root:T= 1646223785.169654 | asked for command Pump L5 OFF
INFO:root:T= 1646223785.179654 | asked for command Pump L6 OFF
INFO:root:T= 1646223785.179654 | finished for command Pump L4 OFF
INFO:root:T= 1646223785.189654 | finished for command Pump L5 OFF
INFO:root:T= 1646223785.189654 | finished for command Pump L6 OFF
INFO:root:T= 1646223785.199654 | asked for command Pump L7 OFF
INFO:root:T= 1646223785.199654 | asked for command Pump L8 OFF
INFO:root:T= 1646223785.209654 | finished for command Pump L7 OFF
INFO:root:T= 1646223785.209654 | finished for command Pump L8 OFF
INFO:root:T= 1646223785.629655 | asked for opening Pump L1 for duration 6.000000 seconds
INFO:root:T= 1646223785.629655 | asked for command Pump L1 ON
INFO:root:T= 1646223785.639655 | finished for command Pump L1 ON
INFO:root:T= 1646223785.639655 | asked for opening Pump L2 for duration 6.000000 seconds
INFO:root:T= 1646223785.639655 | asked for command Pump L2 ON
INFO:root:T= 1646223785.659655 | finished for command Pump L2 ON
INFO:root:T= 1646223785.659655 | asked for opening Pump L3 for duration 6.000000 seconds
INFO:root:T= 1646223785.659655 | asked for command Pump L3 ON
INFO:root:T= 1646223785.669655 | finished for command Pump L3 ON
INFO:root:T= 1646223785.669655 | asked for opening Pump L4 for duration 6.000000 seconds
INFO:root:T= 1646223785.669655 | asked for command Pump L4 ON
INFO:root:T= 1646223785.679655 | finished for command Pump L4 ON
INFO:root:T= 1646223785.679655 | asked for opening Pump L5 for duration 6.000000 seconds
INFO:root:T= 1646223785.679655 | asked for command Pump L5 ON
INFO:root:T= 1646223785.689655 | finished for command Pump L5 ON
INFO:root:T= 1646223785.689655 | asked for opening Pump L6 for duration 6.000000 seconds
INFO:root:T= 1646223785.689655 | asked for command Pump L6 ON
INFO:root:T= 1646223785.699655 | finished for command Pump L6 ON
INFO:root:T= 1646223785.699655 | asked for opening Pump L7 for duration 6.000000 seconds
INFO:root:T= 1646223785.699655 | asked for command Pump L7 ON
INFO:root:T= 1646223785.709655 | finished for command Pump L7 ON
INFO:root:T= 1646223785.709655 | asked for opening Pump L8 for duration 6.000000 seconds
INFO:root:T= 1646223785.709655 | asked for command Pump L8 ON
INFO:root:T= 1646223785.719655 | finished for command Pump L8 ON
INFO:root:T= 1646223791.639663 | asked for command Pump L1 OFF
INFO:root:T= 1646223791.649663 | finished for command Pump L1 OFF
INFO:root:T= 1646223791.659663 | asked for command Pump L2 OFF
INFO:root:T= 1646223791.669663 | asked for command Pump L3 OFF
INFO:root:T= 1646223791.669663 | finished for command Pump L2 OFF
INFO:root:T= 1646223791.679663 | finished for command Pump L3 OFF
INFO:root:T= 1646223791.689663 | asked for command Pump L4 OFF
INFO:root:T= 1646223791.689663 | asked for command Pump L5 OFF
INFO:root:T= 1646223791.699663 | asked for command Pump L6 OFF
INFO:root:T= 1646223791.699663 | finished for command Pump L4 OFF
INFO:root:T= 1646223791.709663 | finished for command Pump L5 OFF
INFO:root:T= 1646223791.709663 | finished for command Pump L6 OFF
INFO:root:T= 1646223791.719663 | asked for command Pump L7 OFF
INFO:root:T= 1646223791.719663 | asked for command Pump L8 OFF
INFO:root:T= 1646223791.729663 | finished for command Pump L7 OFF
INFO:root:T= 1646223791.729663 | finished for command Pump L8 OFF
INFO:root:T= 1646223794.679667| Pinching front valves
INFO:root:T= 1646223794.679667 | asked for command Valve F1 ON
INFO:root:T= 1646223794.699667 | finished for command Valve F1 ON
INFO:root:T= 1646223794.699667 | asked for command Valve F2 ON
INFO:root:T= 1646223794.709668 | finished for command Valve F2 ON
INFO:root:T= 1646223794.709668 | asked for command Valve F3 ON
INFO:root:T= 1646223794.719667 | finished for command Valve F3 ON
INFO:root:T= 1646223794.719667 | asked for command Valve F4 ON
INFO:root:T= 1646223794.729668 | finished for command Valve F4 ON
INFO:root:T= 1646223794.729668 | asked for command Valve F5 ON
INFO:root:T= 1646223794.739667 | finished for command Valve F5 ON
INFO:root:T= 1646223794.739667 | asked for command Valve F6 ON
