INFO:root:T=1651652540.6763418 | domain=GLOBAL | msg=opto-cyto-reactors cod git id =5bd4dd78ac6acb02da07ca9952f93ca036c8ab53
INFO:root:T= 1651652548.176352| Pinching front valves
INFO:root:T= 1651652548.876353 | asked for command Valve F8 OFF
INFO:root:T= 1651652548.886353 | finished for command Valve F8 OFF
INFO:root:T= 1651652561.696371| Pinching front valves
INFO:root:T= 1651652561.696371 | asked for command Valve F1 ON
INFO:root:T= 1651652561.726371 | finished for command Valve F1 ON
INFO:root:T= 1651652561.726371 | asked for command Valve F2 ON
INFO:root:T= 1651652561.736371 | finished for command Valve F2 ON
INFO:root:T= 1651652561.736371 | asked for command Valve F3 ON
INFO:root:T= 1651652561.746371 | finished for command Valve F3 ON
INFO:root:T= 1651652561.746371 | asked for command Valve F4 ON
INFO:root:T= 1651652561.756371 | finished for command Valve F4 ON
INFO:root:T= 1651652561.756371 | asked for command Valve F5 ON
INFO:root:T= 1651652561.766371 | finished for command Valve F5 ON
INFO:root:T= 1651652561.766371 | asked for command Valve F6 ON
INFO:root:T= 1651652561.776371 | finished for command Valve F6 ON
INFO:root:T= 1651652561.776371 | asked for command Valve F7 ON
INFO:root:T= 1651652561.786371 | finished for command Valve F7 ON
INFO:root:T= 1651652561.786371 | asked for command Valve F8 ON
INFO:root:T= 1651652561.796371 | finished for command Valve F8 ON
INFO:root:T= 1651652561.796371 | sending request gotobin to the ot2
INFO:root:T= 1651652561.846372 | Finished request gotobin to the ot2
INFO:root:T= 1651652561.846372 | asked for command Pump H1 ON
INFO:root:T= 1651652561.856371 | finished for command Pump H1 ON
INFO:root:T= 1651652561.856371 | asked for command Pump H2 ON
INFO:root:T= 1651652561.866372 | finished for command Pump H2 ON
INFO:root:T= 1651652561.866372 | asked for command Pump H3 ON
INFO:root:T= 1651652561.876371 | finished for command Pump H3 ON
INFO:root:T= 1651652561.876371 | asked for command Pump H4 ON
INFO:root:T= 1651652561.886372 | finished for command Pump H4 ON
INFO:root:T= 1651652561.886372 | asked for command Pump H5 ON
INFO:root:T= 1651652561.896371 | finished for command Pump H5 ON
INFO:root:T= 1651652561.896371 | asked for command Pump H6 ON
INFO:root:T= 1651652561.906372 | finished for command Pump H6 ON
INFO:root:T= 1651652561.906372 | asked for command Pump H7 ON
INFO:root:T= 1651652561.916372 | finished for command Pump H7 ON
INFO:root:T= 1651652561.916372 | asked for command Pump H8 ON
INFO:root:T= 1651652561.926372 | finished for command Pump H8 ON
INFO:root:T= 1651652565.726377 | asked for command Pump H1 OFF
INFO:root:T= 1651652565.746377 | finished for command Pump H1 OFF
INFO:root:T= 1651652565.746377 | asked for command Pump H2 OFF
INFO:root:T= 1651652565.756377 | finished for command Pump H2 OFF
INFO:root:T= 1651652565.756377 | asked for command Pump H3 OFF
INFO:root:T= 1651652565.776377 | finished for command Pump H3 OFF
INFO:root:T= 1651652565.776377 | asked for command Pump H4 OFF
INFO:root:T= 1651652565.786377 | finished for command Pump H4 OFF
INFO:root:T= 1651652565.786377 | asked for command Pump H5 OFF
INFO:root:T= 1651652565.796377 | finished for command Pump H5 OFF
INFO:root:T= 1651652565.796377 | asked for command Pump H6 OFF
INFO:root:T= 1651652565.806377 | finished for command Pump H6 OFF
INFO:root:T= 1651652565.806377 | asked for command Pump H7 OFF
INFO:root:T= 1651652565.816377 | finished for command Pump H7 OFF
INFO:root:T= 1651652565.816377 | asked for command Pump H8 OFF
INFO:root:T= 1651652565.826377 | finished for command Pump H8 OFF
INFO:root:T= 1651652565.826377| Pinching front valves
INFO:root:T= 1651652565.826377 | asked for command Valve F1 OFF
INFO:root:T= 1651652565.836377 | finished for command Valve F1 OFF
INFO:root:T= 1651652565.836377 | asked for command Valve F2 OFF
INFO:root:T= 1651652565.846377 | finished for command Valve F2 OFF
INFO:root:T= 1651652565.846377 | asked for command Valve F3 OFF
INFO:root:T= 1651652565.856377 | finished for command Valve F3 OFF
INFO:root:T= 1651652565.856377 | asked for command Valve F4 OFF
INFO:root:T= 1651652565.866377 | finished for command Valve F4 OFF
INFO:root:T= 1651652565.866377 | asked for command Valve F5 OFF
INFO:root:T= 1651652565.876377 | finished for command Valve F5 OFF
INFO:root:T= 1651652565.876377 | asked for command Valve F6 OFF
INFO:root:T= 1651652565.886377 | finished for command Valve F6 OFF
INFO:root:T= 1651652565.886377 | asked for command Valve F7 OFF
INFO:root:T= 1651652565.896377 | finished for command Valve F7 OFF
INFO:root:T= 1651652565.896377 | asked for command Valve F8 OFF
INFO:root:T= 1651652565.906377 | finished for command Valve F8 OFF
